date,R0,R20,R65,R80,D0,D20,D65,D80,H0,H20,H65,H80,R0,R20,R65,R80,DH0,DH20,DH65,DH80,RA,RS,I0,I20,I65,I80,DAYADJUST,PDET,REDUCTIONMEAN,BRIGITATTACK,FEAR,BETAFACTOR,BFACTOR,F0,F20,F65,F80,FALL,S0,S20,S65,S80,SALL
2020-03-18,56.3329062895001,432.928816854491,65.7217240044168,17.7344334615093,0,0,0,0,1,37,17,3,1,7,2,0,0,0,0,0,123.33087473795,449.387005871967,4,22,2,0,0.958587148379829,0.132361111111111,0.394637191725809,0,0.214285714285714,0,1.89707372884967,0,0,0,0,0,0,0,0,0,0
2020-03-19,69.8945318777131,612.359555406232,80.3265515609538,19.8208373981574,0,0,0,0,1,44,22,6,1,14,2,1,0,0,0,0,158.047336515901,624.354139727156,3,29,0,0,0.958587148379829,0.132361111111111,0.344028660155596,0,0.25,0,1.88767390129894,0,0,0,0,0,0,0,0,0,0
2020-03-20,84.4993594342501,713.550146333668,89.7153692758705,20.8640393664815,0,0,0,0,2,54,27,12,1,17,3,1,0,0,0,0,178.27347071757,730.3554436927,1,19,1,0,0.958587148379829,0.132361111111111,0.338070593614271,0,0.285714285714286,0,1.87765767233176,0,0,0,0,0,0,0,0,0,0
2020-03-21,99.1041869907872,847.079998279149,102.233792895759,21.9072413348056,0,0,0,0,3,65,35,19,1,20,4,1,0,0,0,0,203.622288732238,866.702930768264,2,20,1,0,0.958587148379829,0.132361111111111,0.332112527072945,0,0.321428571428571,0,1.86764144336457,0,0,0,0,0,0,0,0,0,0
2020-03-22,111.622610610676,937.838569523344,115.795418483972,25.0368472397778,0,0,0,1,4,79,39,26,1,23,5,1,0,0,1,1,222.356084604374,967.937361253397,1,14,0,0,0.958587148379829,0.132361111111111,0.32615446053162,0,0.357142857142857,0,1.85762521439738,0,0,0,0,0,0,0,0,0,0
2020-03-23,133.947750397237,1073.27775089515,139.608900922971,29.50187519709,0,0,0,1,5,90,49,32,2,25,5,1,0,1,1,5,253.427193882251,1122.90908353019,2,14,2,0,0.671888290214858,0.132361111111111,0.320196393990294,0,0.392857142857143,0,1.8476089854302,0,0,0,0,0,0,0,0,0,0
2020-03-24,149.403837417638,1215.28055039508,156.996998820922,33.3658969521903,0,1,1,1,5,102,57,41,2,29,5,1,0,1,2,5,285.299393335763,1269.74789025007,3,22,2,0,1.03519085903701,0.132361111111111,0.314238327448968,0,0.428571428571429,0,1.83759275646301,0,0,0,0,0,0,0,0,0,0
2020-03-25,167.791348928312,1389.12611376872,184.578266086932,53.4250004183795,0,1,3,6,5,114,61,46,3,36,8,2,0,1,3,7,331.712565636111,1463.20816356624,1,23,4,0,1.19646424080984,0.132361111111111,0.308280260907643,0,0.464285714285714,0,1.82757652749582,0,0,0,0,0,0,0,0,0,0
2020-03-26,185.835043616574,1569.56306065135,208.937253916086,63.3490324969238,0,1,3,6,5,126,69,54,3,44,12,3,0,1,4,8,376.276098867362,1651.40829181357,2,26,5,0,1.10842043969023,0.132361111111111,0.302322194366317,0,0.5,0,1.81756029852864,0,0,0,0,0,0,0,0,0,0
2020-03-27,221.065036571463,1913.73299182603,269.912241722625,128.389019490566,0,1,3,8,5,131,81,61,3,46,14,3,0,1,4,11,478.127911755676,2054.97137785501,0,28,5,0,0.738007527656677,0.132361111111111,0.316655121081802,0,0.5,0,1.80707372731294,0,0,0,0,0,0,0,0,0,0
2020-03-28,238.189777940372,2110.1638487047,306.176399915609,142.491747676726,0,1,4,12,5,150,93,68,3,54,15,3,0,1,5,14,533.538839186337,2263.48293505107,0,21,2,0,0.992715722461332,0.132361111111111,0.330988047797287,0,0.5,0,1.79658715609724,0,0,0,0,0,0,0,0,0,0
2020-03-29,251.819201404999,2205.56981295709,329.800733920963,154.303914679403,0,2,5,16,5,164,100,76,3,65,19,4,0,1,6,17,565.760565079747,2375.7330978827,2,12,3,0,1.10056012559372,0.132361111111111,0.345320974512772,0,0.5,0,1.78610058488154,0,0,0,0,0,0,0,0,0,0
2020-03-30,275.301538006977,2387.55792162241,382.635991275412,166.045082980391,0,3,6,19,6,174,119,83,3,75,22,4,0,1,7,20,629.892114381905,2581.64841950329,2,13,0,0,0.68136319954858,0.132361111111111,0.359653901228256,0,0.5,0,1.77561401366584,0,0,0,0,0,0,0,0,0,0
2020-03-31,302.803542637984,2599.42521655758,430.509851188647,186.416938262619,0,3,8,24,7,188,132,97,3,80,26,4,0,3,8,21,704.079253987856,2815.07629465897,0,19,1,0,0.981746616737838,0.132361111111111,0.373986827943741,0,0.5,0,1.76512744245014,0,0,0,0,0,0,0,0,0,0
2020-04-01,319.186665618364,2759.16066561628,466.552721745482,205.257529690055,0,5,10,28,8,202,147,109,4,90,30,6,0,4,12,22,762.561187026805,2987.59639564337,1,21,0,0,1.22076847155162,0.132361111111111,0.388319754659226,0,0.5,0,1.75464087123444,0,0,0,0,0,0,0,0,0,0
2020-04-02,339.141135943297,2933.30877027024,498.298469989695,218.862850366147,0,6,11,32,8,210,163,122,4,103,34,11,0,4,16,23,830.205279998607,3159.40594657078,0,19,2,0,1.10250984575172,0.132361111111111,0.402652681374711,0,0.5,0,1.74415430001875,0,0,0,0,0,0,0,0,0,0
2020-04-03,365.929894596341,3206.55410853129,529.373430027226,241.365407634703,0,6,14,37,8,222,177,129,4,112,37,11,0,5,22,29,931.133962663944,3412.08887812562,3,16,0,0,0.933227266100273,0.132361111111111,0.401344585662028,0,0.5,0,1.73335030437135,0,0,0,0,0,0,0,0,0,0
2020-04-04,393.270269345686,3401.98715766549,564.814656554154,259.592324134266,0,6,16,44,8,231,186,138,4,123,41,13,0,5,22,35,1012.24602037596,3607.41838732364,0,8,2,0,0.987550472425298,0.132361111111111,0.400036489949345,0,0.5,0,1.72254630872396,0,0,0,0,0,0,0,0,0,0
2020-04-05,406.657804330639,3478.96548382897,593.820982354885,269.632975372981,0,8,18,48,10,241,198,145,8,131,48,14,0,6,24,42,1050.05575661705,3699.02148927043,0,3,0,0,0.89635620100993,0.12732059062916,0.398728394236662,0,0.5,0,1.71174231307656,0,0,0,0,0,0,0,0,0,0
2020-04-06,435.695076994581,3705.45621060772,651.89552768277,294.314657137332,0,9,19,54,11,253,211,160,9,138,50,14,0,6,24,48,1149.3846365714,3937.976835851,0,3,1,0,0.688769921041363,0.12777617328071,0.397420298523979,0,0.5,0,1.70093831742916,0,0,0,0,0,0,0,0,0,0
2020-04-07,453.174845623632,3828.78568926825,680.057377140685,308.881130994874,0,11,24,57,11,263,225,165,9,154,58,17,0,7,27,49,1203.12468288262,4067.77436014482,1,3,1,0,1.02976191401553,0.128130322712986,0.396112202811296,0,0.5,0,1.69013432178177,0,0,0,0,0,0,0,0,0,0
2020-04-08,477.539660643386,3990.93773405489,711.983686476915,331.565613944301,0,11,30,66,11,275,233,177,10,162,64,19,0,8,27,51,1269.79040413576,4242.23629098374,3,8,0,0,1.19024092637222,0.127185542035195,0.394804107098613,0,0.5,0,1.67933032613437,0,0,0,0,0,0,0,0,0,0
2020-04-09,491.214275788445,4131.33044954416,757.565736960444,363.473049282772,0,11,34,72,11,283,245,187,10,169,66,21,0,9,31,56,1330.64106561153,4412.94244596429,0,8,0,0,1.09692300959709,0.125968492184298,0.39349601138593,0,0.5,0,1.66852633048698,0,0,0,0,0,0,0,0,0,0
2020-04-10,506.97857614506,4238.7247457236,780.226918723078,374.311005777944,0,14,38,76,11,292,261,195,10,177,72,26,0,10,33,61,1371.5880310965,4528.65321527318,1,3,0,0,1.01495148138852,0.12000199983942,0.402073681427973,0,0.491428571428571,0,1.65756245698754,0,0,0,0,0,0,0,0,0,0
2020-04-11,526.453427715585,4348.75765709707,807.491710921813,382.100946406154,0,16,40,80,11,298,270,204,10,181,79,27,0,10,36,61,1414.67795779886,4650.12578434176,0,4,0,0,1.02696546505494,0.115070179639464,0.410651351470017,0,0.482857142857143,0,1.6465985834881,0,0,0,0,0,0,0,0,0,0
2020-04-12,535.537905560096,4425.3268275008,821.767318963187,396.376554447529,0,16,43,87,11,305,284,214,11,188,85,30,0,11,38,65,1447.42112072246,4731.58748574915,0,0,0,0,0.770545112202529,0.11446784456465,0.419229021512061,0,0.474285714285714,0,1.63563470998866,0,0,0,0,0,0,0,0,0,0
2020-04-13,541.604179828741,4472.64376679624,831.47335779302,409.722357838549,0,17,48,92,11,313,292,221,11,196,90,33,0,12,41,66,1468.59725874251,4786.84640351403,0,0,0,0,0.8242291361344,0.110046462346982,0.427806691554104,0,0.465714285714286,0,1.62467083648921,0,0,0,0,0,0,0,0,0,0
2020-04-14,550.85096264667,4538.52709437398,840.720140610949,416.657444951995,0,18,55,93,11,321,300,226,11,208,100,38,0,12,42,70,1496.03840281638,4850.71723976721,0,0,0,0,0.86516577252024,0.104547469830245,0.436384361596147,0,0.457142857142857,0,1.61370696298977,0,0,0,0,0,0,0,0,0,0
2020-04-15,566.565492242586,4629.32215426149,860.799817316841,428.006827437934,0,18,55,93,12,328,304,232,11,221,111,46,0,12,44,72,1541.71443954956,4942.9798517093,0,7,0,0,1.14543676857359,0.100212431913931,0.444962031638191,0,0.448571428571429,0,1.60274308949033,0,0,0,0,0,0,0,0,0,0
2020-04-16,573.77300974094,4696.59231757946,876.81652286874,439.218521324263,0,18,57,93,14,335,313,234,12,231,118,51,0,12,45,73,1579.04438682389,5007.35598468952,1,2,0,0,1.24869624000981,0.104165764802632,0.453539701680235,0,0.44,0,1.59177921599089,0,0,0,0,0,0,0,0,0,0
2020-04-17,581.636217014919,4757.75059637708,890.79555802248,453.197556478003,0,18,58,100,15,346,320,237,13,241,126,52,0,12,47,76,1617.05982292928,5066.3201049632,0,5,0,0,1.14457112554863,0.112768399002623,0.455600133315056,0,0.431428571428571,0,1.58081534259807,0,0,0,0,0,0,0,0,0,0
2020-04-18,588.166191377715,4829.58031436783,902.922653267672,460.660384321199,0,18,59,103,16,355,327,241,14,247,133,58,0,12,49,81,1656.01595191634,5125.31359141808,0,1,0,0,1.07197970636484,0.116866396426155,0.457660564949878,0,0.422857142857143,0,1.56985146920525,0,0,0,0,0,0,0,0,0,0
2020-04-19,603.309677354538,4930.53688754666,931.527015668339,470.756041639081,0,18,63,108,16,363,335,251,14,256,146,61,0,12,51,85,1715.69028036499,5220.43934184362,0,1,0,0,0.594314942660773,0.114367626591671,0.4597209965847,0,0.414285714285714,0,1.55888759581243,0,0,0,0,0,0,0,0,0,0
2020-04-20,627.076775340164,5032.59560242611,966.478630353082,514.096043848163,0,18,65,113,16,372,344,258,15,267,154,62,0,13,53,88,1798.31160007582,5341.93545189169,0,5,1,0,0.71527453668435,0.12183147521118,0.461781428219522,0,0.405714285714286,0,1.54792372241961,0,0,0,0,0,0,0,0,0,0
2020-04-21,641.528571588789,5115.97135001433,987.600486408765,541.887959710903,0,19,69,116,16,379,350,263,15,278,161,67,0,13,53,89,1860.14940552527,5426.83896219751,0,3,0,0,0.89954215907501,0.122512630335175,0.463841859854344,0,0.397142857142857,0,1.53695984902679,0,0,0,0,0,0,0,0,0,0
2020-04-22,655.154295262407,5160.63344427785,998.95525613678,545.672882953575,0,19,71,116,16,382,356,276,15,287,165,71,0,14,55,89,1891.09226651017,5469.32361212045,0,5,0,0,1.32103075265286,0.119144243270205,0.465902291489165,0,0.388571428571429,0,1.52599597563397,0,0,0,0,0,0,0,0,0,0
2020-04-23,661.984256153514,5191.36826828783,1002.37023658233,549.941608510517,0,19,72,121,17,388,363,286,15,297,171,75,0,14,56,94,1910.32098230371,5495.34338723049,1,1,0,0,1.17130978164409,0.11364745199421,0.467962723123987,0,0.38,0,1.51503210224115,0,0,0,0,0,0,0,0,0,0
2020-04-24,670.593528603223,5233.55370329141,1010.97950903204,559.411808205197,0,21,74,123,17,393,368,291,16,307,179,82,0,14,60,98,1940.07013135081,5534.46841778106,0,2,0,0,1.16153833653362,0.10500932601211,0.478357606632071,0,0.375,0,1.50422810691206,0,0,0,0,0,0,0,0,0,0
2020-04-25,684.214547172687,5275.38968889762,1024.60052760151,567.195247387748,0,21,76,125,18,398,373,294,17,313,192,88,0,14,61,99,1973.5127020929,5577.88730896667,0,2,0,0,1.0278232812475,0.105368536595171,0.488752490140154,0,0.37,0,1.49342411158298,0,0,0,0,0,0,0,0,0,0
2020-04-26,695.401397013138,5308.95023841897,1050.17047009397,576.78397582242,0,21,77,126,18,402,378,297,17,320,199,99,0,14,61,102,2008.83257811435,5622.47350323415,0,0,0,0,0.625734688481147,0.10669456101305,0.499147373648237,0,0.365,0,1.48262011625389,0,0,0,0,0,0,0,0,0,0
2020-04-27,698.995156205981,5340.09615142361,1058.5559082106,582.773574477158,0,21,78,126,18,408,384,301,18,325,205,100,0,15,63,104,2030.22121658141,5650.19957373594,0,0,0,0,0.834780473320166,0.096009037731863,0.50954225715632,0,0.36,0,1.4718161209248,0,0,0,0,0,0,0,0,0,0
2020-04-28,706.155697584092,5373.85298934899,1066.7393840713,594.025853785619,0,22,79,128,19,413,387,304,18,333,208,102,0,15,63,106,2056.0952064818,5684.67871830821,0,1,0,0,0.977579715047535,0.095191072038103,0.519937140664404,0,0.355,0,1.46101212559571,0,0,0,0,0,0,0,0,0,0
2020-04-29,710.234191339796,5406.48093939463,1074.08067283157,598.104347541323,0,22,81,131,20,416,392,308,18,341,214,104,0,15,64,106,2076.57793873877,5712.32221236854,0,1,0,0,1.22594278660041,0.099020216373013,0.530332024172487,0,0.35,0,1.45020813026663,0,0,0,0,0,0,0,0,0,0
2020-04-30,719.303812130282,5457.87545720738,1086.17350055221,602.135290114872,0,24,83,135,20,422,400,311,19,345,223,112,0,16,66,111,2106.40233460057,5759.08572540417,1,4,0,0,0.99232373744241,0.096021067601545,0.54072690768057,0,0.345,0,1.43940413493754,0,0,0,0,0,0,0,0,0,0
2020-05-01,723.094063249954,5486.30234060492,1097.54425391123,608.768229574298,0,25,85,140,21,429,403,315,19,355,228,115,0,16,66,112,2126.23935729874,5789.46953004165,0,0,0,0,1.05533904580601,0.100238819512337,0.544822340449446,0,0.34,0,1.4289175642472,0,0,0,0,0,0,0,0,0,0
2020-05-02,726.849890381249,5497.5698219988,1097.54425391123,609.707186357122,0,25,86,140,21,430,407,320,19,360,232,118,0,19,67,115,2132.56085622802,5799.11029642038,0,1,0,0,1.06501174313134,0.09816745985784,0.548917773218321,0,0.335,0,1.41843099355685,0,0,0,0,0,0,0,0,0,0
2020-05-03,726.849890381249,5529.07576830222,1102.04510338315,612.707752671733,0,25,87,142,21,433,411,322,20,363,236,119,0,19,71,116,2147.95526987581,5822.72324486253,0,4,0,0,0.666540842727274,0.104025551010967,0.553013205987197,0,0.33,0,1.4079444228665,0,0,0,0,0,0,0,0,0,0
2020-05-04,729.247944216195,5556.6533874041,1106.84121105304,615.105806506679,0,25,90,144,22,434,414,325,20,369,244,123,0,19,74,118,2163.00888801217,5844.83946116784,0,1,0,0,0.834009633501272,0.111006022707638,0.557108638756072,0,0.325,0,1.39745785217616,0,0,0,0,0,0,0,0,0,0
2020-05-05,734.48410384609,5619.48730296285,1111.03013875696,619.294734210596,0,25,93,144,23,434,416,325,20,372,251,125,0,19,78,122,2192.43934760155,5891.85693217494,0,1,0,0,0.954898313537469,0.113762282126192,0.561204071524948,0,0.32,0,1.38697128148581,0,0,0,0,0,0,0,0,0,0
2020-05-06,739.915578239186,5660.61132336771,1121.11716262985,621.622508950494,0,25,93,147,23,436,421,327,22,375,254,127,0,19,80,122,2215.02364138804,5928.2429317992,0,7,0,0,1.28878449816466,0.117222216466229,0.565299504293823,0,0.315,0,1.37648471079547,0,0,0,0,0,0,0,0,0,0
2020-05-07,747.78558822287,5696.46359107116,1124.61494484482,621.622508950494,0,25,96,148,23,440,425,328,22,379,259,134,0,19,83,124,2233.14640745898,5957.34022563036,1,2,0,0,1.14358177672692,0.124744103758626,0.569394937062699,0,0.31,0,1.36599814010512,0,0,0,0,0,0,0,0,0,0
2020-05-08,753.38972531912,5726.35232225116,1131.15310479044,621.622508950494,0,25,98,151,24,441,428,331,22,382,263,139,0,19,84,124,2248.77235227242,5983.74530903879,0,1,0,0,1.07063761948563,0.130006227131281,0.58172088385649,0,0.306428571428571,0,1.35598191186268,0,0,0,0,0,0,0,0,0,0
2020-05-09,756.995157069697,5737.16861750289,1135.96034712454,624.026130117545,0,25,100,152,24,445,431,332,23,386,267,145,0,19,85,126,2256.59647423676,5997.55377757792,0,0,0,0,0.832077877918567,0.125976988165647,0.59404683065028,0,0.302857142857143,0,1.34596568362023,0,0,0,0,0,0,0,0,0,0
2020-05-10,761.212920701966,5766.69296292878,1137.3662683353,628.243893749814,0,25,103,152,24,449,432,334,23,391,268,147,0,19,88,126,2271.88400554094,6021.63204017492,0,0,0,0,0.711277411813107,0.123698714356122,0.606372777444071,0,0.299285714285714,0,1.33594945537778,0,0,0,0,0,0,0,0,0,0
2020-05-11,768.857229308804,5813.83286600428,1145.01057694214,632.066048053233,0,25,105,152,24,458,433,335,23,397,272,149,0,19,90,126,2297.65313226207,6062.11358804639,0,1,0,0,0.784897668133432,0.116368879012894,0.618698724237862,0,0.295714285714286,0,1.32593322713533,0,0,0,0,0,0,0,0,0,0
2020-05-12,774.946604657466,5837.32045663483,1147.62030923442,632.935958817328,0,25,107,153,24,460,437,335,23,401,276,152,0,19,90,127,2310.53997000757,6082.28335933648,0,1,0,0,1.14954319600929,0.115097663751797,0.631024671031653,0,0.292142857142857,0,1.31591699889288,0,0,0,0,0,0,0,0,0,0
2020-05-13,780.000856645963,5862.59171657732,1149.78641722949,633.657994815685,0,25,111,153,24,460,441,336,24,408,280,156,0,19,90,127,2322.27358624432,6103.76339902413,1,1,0,0,1.3849724975983,0.114903171452713,0.643350617825443,0,0.288571428571429,0,1.30590077065043,0,0,0,0,0,0,0,0,0,0
2020-05-14,787.835002202243,5915.68981423655,1157.62056278577,633.657994815685,0,25,113,154,24,464,443,337,24,412,283,160,0,19,90,128,2347.33264903769,6147.47072500256,1,3,0,0,1.1488170516292,0.112181443240369,0.655676564619234,0,0.285,0,1.29588454240799,0,0,0,0,0,0,0,0,0,0
2020-05-15,794.302216269994,5955.41698636703,1160.39222595767,634.581882539649,0,25,114,155,24,465,445,338,24,416,288,162,0,19,92,129,2366.81408169936,6177.87922943497,0,7,0,0,1.08238260349309,0.120692718120692,0.66265552190366,0,0.281428571428571,0,1.28648471577081,0,0,0,0,0,0,0,0,0,0
2020-05-16,798.891340146013,6005.89734900323,1168.04076575103,634.581882539649,0,25,114,156,24,465,446,338,24,418,290,165,0,19,94,129,2392.55972803231,6214.85160940761,0,4,0,0,0.653719551062295,0.118567532108789,0.669634479188085,0,0.277857142857143,0,1.27708488913364,0,0,0,0,0,0,0,0,0,0
2020-05-17,801.622904358731,6026.38408059861,1169.40654785739,634.581882539649,0,25,114,158,24,465,447,340,24,422,293,171,0,19,95,129,2401.88042954993,6230.11498580445,1,2,0,0,0.732181213492299,0.137334066500328,0.676613436472511,0,0.274285714285714,0,1.26768506249647,0,0,0,0,0,0,0,0,0,0
2020-05-18,810.974108101525,6116.7790501123,1179.79677423827,636.659927815826,0,25,117,158,24,466,449,340,24,425,299,175,0,19,97,130,2444.71728335261,6299.49257691531,0,3,0,0,0.962442937566681,0.154756336690455,0.683592393756936,0,0.270714285714286,0,1.2582852358593,0,0,0,0,0,0,0,0,0,0
2020-05-19,813.457598920323,6154.03141239425,1181.45243478414,637.487758088758,0,25,117,160,24,467,451,342,24,426,302,175,0,19,98,130,2462.05241585143,6324.37678833604,0,3,0,0,1.20797708503431,0.162162727555283,0.690571351041362,0,0.267142857142857,0,1.24888540922213,0,0,0,0,0,0,0,0,0,0
2020-05-20,817.537594637287,6199.72736442425,1185.5324305011,638.303757232151,0,25,120,162,25,469,454,342,24,426,307,177,0,19,98,132,2487.70833954508,6353.39280724971,0,1,0,0,1.2254914825549,0.161299482656924,0.697550308325788,0,0.263571428571429,0,1.23948558258496,0,0,0,0,0,0,0,0,0,0
2020-05-21,820.7362451386,6221.31825530812,1187.13175575176,639.103419857479,0,25,122,163,26,470,457,342,25,427,310,178,0,19,101,132,2501.74369549848,6366.54598055748,0,2,1,0,1.25052737032612,0.163216856044406,0.704529265610213,0,0.26,0,1.23008575594779,0,0,0,0,0,0,0,0,0,0
2020-05-22,827.928338092981,6258.17773169932,1190.72780222895,639.103419857479,0,25,123,164,26,471,461,346,25,431,310,179,0,19,101,134,2525.20511138956,6390.73218048917,1,5,0,0,1.11233267572372,0.14815525061288,0.716655897259499,0,0.259285714285714,0,1.22143940155016,0,0,0,0,0,0,0,0,0,0
2020-05-23,851.333754316764,6340.87686902335,1201.65032980005,640.663780939065,0,25,123,165,27,473,462,346,26,436,312,182,0,19,102,134,2586.54874750911,6447.97598657012,0,1,0,0,0.640877301927997,0.161457094788048,0.728782528908783,0,0.258571428571429,0,1.21279304715253,0,0,0,0,0,0,0,0,0,0
2020-05-24,858.164774149966,6439.92665660478,1201.65032980005,640.663780939065,0,26,123,165,27,476,465,346,26,436,315,184,0,19,102,134,2644.2292872293,6496.17625426456,0,1,0,0,0.585564102823755,0.166078457221909,0.740909160558069,0,0.257857142857143,0,1.2041466927549,0,0,0,0,0,0,0,0,0,0
2020-05-25,859.115802755437,6476.06574361267,1203.55238701099,643.516866755478,0,26,124,165,27,479,465,346,26,438,317,185,0,20,103,136,2667.9410328916,6514.30976724298,0,1,0,0,1.05149308259218,0.162027445146013,0.753035792207354,0,0.257142857142857,0,1.19550033835727,0,0,0,0,0,0,0,0,0,0
2020-05-26,862.720579346927,6513.01470367545,1205.35477530674,643.516866755478,0,26,124,166,27,481,465,347,26,440,321,186,0,20,103,136,2691.39515237883,6533.21177270576,0,1,0,0,1.10963880797564,0.157673629706793,0.765162423856639,0,0.256428571428571,0,1.18685398395964,0,0,0,0,0,0,0,0,0,0
2020-05-27,868.274165612826,6528.88209300659,1207.73488370641,643.516866755478,0,26,124,166,27,482,468,350,26,442,326,187,0,20,106,136,2703.82987825492,6544.57813082638,0,0,0,0,1.26044679326997,0.164705518769407,0.777289055505924,0,0.255714285714286,0,1.17820762956201,0,0,0,0,0,0,0,0,0,0
2020-05-28,873.350023343376,6560.18321567832,1211.11878886011,646.054795620753,0,26,124,168,27,484,470,351,26,444,328,189,0,20,106,136,2722.84389773431,6567.86292576824,0,1,0,0,1.18206622772105,0.167254761193649,0.789415687155209,0,0.255,0,1.16956127516438,0,0,0,0,0,0,0,0,0,0
2020-05-29,879.086478366131,6598.42624916335,1213.98701637148,647.966947295005,0,26,124,168,27,486,470,353,26,447,330,191,0,20,106,138,2745.48967974793,6593.97701144804,0,1,0,0,1.04594213258873,0.167845316530419,0.797580975335381,0,0.254285714285714,0,1.16179447631901,0,0,0,0,0,0,0,0,0,0
2020-05-30,885.291384043124,6626.34832470982,1220.19192204848,652.620626552749,0,26,124,168,28,486,470,354,26,449,331,191,0,20,107,138,2765.98019879165,6618.47205856252,0,1,0,0,0.644651217637668,0.161579735442046,0.805746263515553,0,0.253571428571429,0,1.15402767747364,0,0,0,0,0,0,0,0,0,0
2020-05-31,885.291384043124,6653.14090589045,1223.34399042267,662.076831675324,0,26,124,168,28,486,473,357,26,450,333,194,0,20,107,138,2783.08337468318,6640.76973734838,0,0,0,0,0.634504002633812,0.13197114381699,0.813911551695726,0,0.252857142857143,0,1.14626087862827,0,0,0,0,0,0,0,0,0,0
2020-06-01,886.182254247885,6670.95830998566,1225.12573083219,664.749442289606,0,26,125,169,28,488,473,362,26,451,339,196,0,20,107,140,2792.22301179976,6654.79272555558,0,0,0,0,1.12249797406611,0.119679817675548,0.822076839875898,0,0.252142857142857,0,1.1384940797829,0,0,0,0,0,0,0,0,0,0
2020-06-02,895.399147272749,6707.82588208512,1228.81248804214,667.514510197066,0,26,126,169,29,490,474,363,26,452,339,198,0,20,107,140,2814.14412389785,6685.40790369922,0,5,0,0,1.08496431205433,0.11336036385432,0.83024212805607,0,0.251428571428571,0,1.13072728093752,0,0,0,0,0,0,0,0,0,0
2020-06-03,906.51778143697,6748.59420735393,1232.51869943021,669.367615891102,0,26,126,170,29,491,476,365,26,452,340,200,0,20,107,140,2838.54751681524,6718.45078729697,0,3,0,0,1.07926925400742,0.104736339540167,0.838407416236243,0,0.250714285714286,0,1.12296048209215,0,0,0,0,0,0,0,0,0,0
2020-06-04,910.189727386726,6781.64172090174,1238.02661835484,675.793521303176,0,26,128,171,29,492,476,367,26,454,342,201,0,20,107,140,2862.37491773099,6743.27667021549,0,5,0,0,1.08934065335719,0.09720077487561,0.846572704416415,0,0.25,0,1.11519368324678,0,0,0,0,0,0,0,0,0,0
2020-06-05,911.124836945933,6801.27902164508,1240.83194703246,675.793521303176,0,26,128,171,29,493,476,372,27,455,345,202,0,20,107,140,2873.39981763385,6755.6295092928,0,2,0,0,1.06939340973923,0.097230313412039,0.86131578843336,0,0.247142857142857,0,1.10841969736628,0,0,0,0,0,0,0,0,0,0
2020-06-06,919.008397541441,6834.12719079303,1248.71550762797,675.793521303176,0,26,128,171,29,495,477,373,27,458,347,202,0,20,107,141,2895.27624531201,6782.36837195361,0,2,0,0,0.761077425271408,0.118133531820755,0.876058872450305,0,0.244285714285714,0,1.10164571148578,0,0,0,0,0,0,0,0,0,0
2020-06-07,933.110445048506,6893.6691691562,1259.68376680013,680.494203805532,0,26,128,172,29,497,479,373,27,459,347,202,0,20,108,142,2937.93523681649,6829.02234799388,0,3,0,0,0.638205196478773,0.154314544080722,0.89080195646725,0,0.241428571428571,0,1.09487172560528,0,0,0,0,0,0,0,0,0,0
2020-06-08,935.870833161439,6942.43602581801,1267.96493113893,683.254591918464,0,26,128,172,29,498,482,373,27,461,349,203,0,20,108,142,2968.09412687838,6861.43225515846,0,0,0,0,1.0868036947213,0.160411852569334,0.905545040484194,0,0.238571428571429,0,1.08809773972478,0,0,0,0,0,0,0,0,0,0
2020-06-09,937.771446065779,6984.24950971348,1272.71646339978,684.204898370634,0,26,129,172,29,501,484,374,27,461,350,203,0,20,108,142,2990.69633531763,6888.24598223205,0,4,0,0,1.0522921292565,0.182164909793349,0.920288124501139,0,0.235714285714286,0,1.08132375384428,0,0,0,0,0,0,0,0,0,0
2020-06-10,943.478818308959,7034.66463119491,1275.57014952137,688.961041906617,0,26,129,173,29,503,487,378,27,463,351,204,0,20,109,142,3019.44844460225,6923.22619632961,0,5,0,0,1.05127188912016,0.19500810578387,0.935031208518084,0,0.232857142857143,0,1.07454976796379,0,0,0,0,0,0,0,0,0,0
2020-06-11,947.175984429686,7074.40916699272,1277.41873258174,690.809624966981,0,26,129,174,29,507,488,380,27,467,351,206,0,20,109,142,3039.79631652164,6950.01719244948,0,3,0,0,1.0819097301512,0.208677120331876,0.949774292535029,0,0.23,0,1.06777578208329,0,0,0,0,0,0,0,0,0,0
2020-06-12,953.793030432571,7113.00860200955,1282.93293758414,691.912465967462,0,27,129,174,29,507,489,384,28,469,354,208,0,20,110,143,3062.0778839401,6979.56915205362,0,2,0,0,0.906749023262642,0.209859624583576,0.957602515358992,0,0.227142857142857,0,1.06209338913212,0,0,0,0,0,0,0,0,0,0
2020-06-13,962.912373253486,7156.3254804089,1282.93293758414,696.472137377919,0,27,129,174,29,507,490,388,28,471,354,208,0,20,111,144,3086.1391297118,7012.50379891264,0,0,0,0,0.877256196757079,0.179230124773046,0.965430738182956,0,0.224285714285714,0,1.05641099618095,0,0,0,0,0,0,0,0,0,0
2020-06-14,971.259501434104,7184.14924101096,1285.71531364435,700.645701468228,0,27,130,174,29,507,490,390,28,473,355,210,0,20,111,145,3104.29472528642,7037.47503227122,0,2,0,0,0.718810094941672,0.181204331122247,0.973258961006919,0,0.221428571428571,0,1.05072860322978,0,0,0,0,0,0,0,0,0,0
