Date,RA,RS,R,D,H,HC,I,Contacts,gammared,Calls,Positivity,Parks,Pdet,Dayadjust
12/03/2020,43,121,164,0,4,0,23.4285714285714,0.741819520615484,0.258815130032725,0,0.0518207282913165,12.2244897959184,0.1,1
13/03/2020,65,178,243,0,4,0,23.4285714285714,0.68805606465364,0.325816480980827,0,0.0500187336080929,11.8775510204082,0.1,1
14/03/2020,83,243,326,0,4,0,23.5714285714286,0.634292608691796,0.39281783192893,0,0.0548940776248647,11.530612244898,0.1,1
15/03/2020,112,335,447,0,7,0,25.2857142857143,0.580529152729952,0.459819182877033,0,0.0480360592401803,11.1836734693877,0.1,0.811947932299583
16/03/2020,136,456,592,0,22,2,25.2857142857143,0.526765696768108,0.526820533825136,0,0.0632444397596711,10.8367346938775,0.1,1.10076601568118
17/03/2020,161,567,728,0,59,4,25.5714285714286,0.473002240806264,0.593821884773239,0,0.0642943417262845,10.4897959183673,0.1,1.25799345098047
18/03/2020,183,675,858,0,61,5,25.1428571428571,0.41923878484442,0.660823235721342,0,0.0691311433227549,10.1428571428571,0.1,0.820912409709368
19/03/2020,205,807,1012,0,72,6,24.1428571428571,0.365475328882576,0.727824586669445,0,0.0697393822393822,5.1020408163265,0.1,0.830451051770124
20/03/2020,230,981,1211,0,88,15,23.2857142857143,0.359145837822993,0.725014832705338,0,0.0699791107132199,0.0612244897959,0.1,1.23847739348448
21/03/2020,251,1060,1311,0,105,14,21.5714285714286,0.35281634676341,0.722205078741231,0,0.0657790667018191,-4.9795918367347,0.1,1.05341496230817
22/03/2020,268,1148,1416,1,129,19,19.5714285714286,0.346486855703826,0.719395324777124,0,0.0679107458768476,-10.0204081632653,0.1,0.989842427721254
23/03/2020,303,1386,1689,1,154,23,17.7142857142857,0.340157364644243,0.716585570813017,0,0.0618686234105644,-15.0612244897959,0.1,1.14376496474407
24/03/2020,374,1760,2134,3,178,29,15.7142857142857,0.33382787358466,0.71377581684891,0,0.0625027015344716,-20.1020408163265,0.1,1.10854908304636
25/03/2020,422,2003,2425,6,230,42,14.1428571428571,0.327498382525077,0.710966062884802,0,0.0642147819601994,-25.1428571428571,0.1,0.863945273717382
26/03/2020,501,2284,2785,9,269,47,12,0.321168891465494,0.708156308920695,0,0.0639797918865933,-23.3265306122449,0.1,0.955395620234039
27/03/2020,567,2540,3107,9,309,57,10.4285714285714,0.336395329584988,0.705472827843177,0.857142857142857,0.060050353837779,-21.5102040816326,0.1,1.26767596719896
28/03/2020,640,2698,3338,11,355,68,8.57142857142857,0.351621767704482,0.70278934676566,2,0.0580158224970447,-19.6938775510204,0.1,0.761490487255108
29/03/2020,662,2825,3487,16,374,69,6.42857142857143,0.366848205823976,0.700105865688142,9.14285714285714,0.0529926256216772,-17.8775510204081,0.1,0.787555619177242
30/03/2020,722,3067,3789,23,397,89,5.57142857142857,0.38207464394347,0.697422384610624,13.1428571428571,0.0522065575541511,-16.0612244897959,0.1,1.14522757420135
31/03/2020,795,3328,4123,31,440,103,5.14285714285714,0.397301082062964,0.694738903533107,19.4285714285714,0.0463842314091898,-14.2448979591836,0.1,1.29008154315392
01/04/2020,864,3529,4393,39,490,114,4.57142857142857,0.412527520182458,0.692055422455589,30.4285714285714,0.0452578789517675,-12.4285714285714,0.1,0.911242924406087
02/04/2020,936,3681,4617,44,507,122,3.85714285714286,0.427753958301952,0.689371941378071,31,0.0415083720275784,-11.2244897959183,0.1,1.02879946740631
03/04/2020,986,3851,4837,53,559,141,3.28571428571429,0.426364316198918,0.687985650356709,30.1428571428571,0.041463636777631,-10.0204081632653,0.1,1.19117994086509
04/04/2020,1036,3926,4962,59,558,144,2.57142857142857,0.424974674095884,0.686599359335347,29,0.0376183138895003,-8.81632653061223,0.1,0.769604389436207
05/04/2020,1072,3992,5064,67,571,149,2.71428571428571,0.42358503199285,0.685213068313984,22.2857142857143,0.0377429545787393,-7.61224489795917,0.06285024,0.722522285810748
06/04/2020,1120,4163,5283,78,615,166,2.28571428571429,0.422195389889815,0.683826777292622,21.4285714285714,0.0347030666883011,-6.40816326530612,0.0626699,1.16111016134331
07/04/2020,1176,4310,5486,88,650,188,2.42857142857143,0.420805747786781,0.68244048627126,20.2857142857143,0.0344689968072593,-5.20408163265306,0.05892683,1.31980770454896
08/04/2020,1231,4477,5708,99,691,193,3.28571428571429,0.419416105683747,0.681054195249897,10,0.0291243410055291,-4,0.05755102,0.985604798589465
09/04/2020,1302,4621,5923,112,713,208,3.71428571428571,0.418026463580712,0.679667904228535,25.5714285714286,0.0311308203991131,-1.83673469387756,0.05825641,1.04429781397276
10/04/2020,1329,4714,6043,119,716,208,3.42857142857143,0.427138863629721,0.678343133319185,26.1428571428571,0.0295367717287488,0.326530612244885,0.04906404,1.17378188223215
11/04/2020,1353,4774,6127,129,731,216,3.28571428571429,0.436251263678729,0.677018362409835,33.7142857142857,0.027432296890672,2.48979591836733,0.04784946,0.747566941245332
12/04/2020,1371,4826,6197,138,741,238,2.85714285714286,0.445363663727737,0.675693591500485,35.8571428571429,0.0226640258730915,4.65306122448977,0.04726708,0.652837512310499
13/04/2020,1380,4860,6240,143,745,236,3,0.454476063776745,0.674368820591135,46,0.0215525843145081,6.81632653061221,0.04278481,1.17864390026906
14/04/2020,1425,4977,6402,161,764,244,2.85714285714286,0.463588463825753,0.673044049681784,56.1428571428572,0.0191451469278718,8.97959183673466,0.04151724,1.29923725503442
15/04/2020,1487,5062,6549,166,778,243,2,0.472700863874761,0.671719278772434,64.2857142857143,0.0178620816815709,11.1428571428571,0.04814516,1.11971016874809
16/04/2020,1513,5133,6646,169,800,252,1.71428571428571,0.48181326392377,0.670394507863084,56.2857142857143,0.0170949847164044,8.71428571428568,0.05269231,1.18941554591944
17/04/2020,1564,5213,6777,173,818,254,1.14285714285714,0.484002142399871,0.667983575793888,59.2857142857143,0.0176989288044279,6.28571428571425,0.05696078,1.10825056030844
18/04/2020,1593,5241,6834,181,817,256,1.57142857142857,0.486191020875972,0.665572643724692,55.2857142857143,0.0185569085236993,3.85714285714283,0.05813725,0.677714266727924
19/04/2020,1623,5270,6893,186,836,267,1.28571428571429,0.488379899352074,0.663161711655497,54.5714285714286,0.0183101125392288,1.42857142857141,0.05196429,0.569899455825161
20/04/2020,1671,5345,7016,194,863,272,1.14285714285714,0.490568777828175,0.660750779586301,43.5714285714286,0.0152178739378772,-1.00000000000001,0.05227273,0.940740722924679
21/04/2020,1712,5432,7144,201,914,280,1.71428571428571,0.492757656304276,0.658339847517105,31.7142857142857,0.0149623873687691,-3.42857142857143,0.04769231,1.51256431553615
22/04/2020,1751,5509,7260,208,922,283,1.85714285714286,0.494946534780378,0.655928915447909,28.5714285714286,0.0157953799572297,-5.85714285714286,0.03881481,1.31336363890859
23/04/2020,1784,5558,7342,210,936,288,1.85714285714286,0.497135413256479,0.653517983378713,38.5714285714286,0.0141253246892643,-2.6326530612245,0.03976563,1.20651859200497
24/04/2020,1828,5601,7429,214,953,289,2.71428571428571,0.508178311447271,0.65115891743962,52.7142857142857,0.0114088339962319,0.591836734693871,0.03956897,1.11980642353471
25/04/2020,1857,5630,7487,218,947,289,2.28571428571429,0.519221209638063,0.648799851500527,69.2857142857143,0.0097778700435956,3.81632653061224,0.03831776,0.694953908358708
26/04/2020,1873,5644,7517,220,956,292,2.42857142857143,0.530264107828855,0.646440785561434,77.5714285714286,0.0095770664609847,7.0408163265306,0.03861702,0.589831259312235
27/04/2020,1902,5682,7584,223,971,291,2.28571428571429,0.541307006019647,0.644081719622342,86,0.0107214797808053,10.265306122449,0.03177083,0.955423329245832
28/04/2020,1919,5715,7634,227,986,295,1.71428571428571,0.552349904210439,0.641722653683249,105.285714285714,0.0106576015802651,13.4897959183673,0.03301205,1.41752032260545
29/04/2020,1947.84615384615,5761.15384615385,7709,227,992,291,1.71428571428571,0.56339280240123,0.639363587744156,133.428571428571,0.00937732688011914,16.7142857142857,0.03873016,1.37513577216054
30/04/2020,1984.08689458689,5827.9131054131,7812,236,1004,296,1.71428571428571,0.574435700592022,0.637004521805063,148.714285714286,0.0086714509154476,16.6530612244898,0.03318182,1.13933134333751
01/05/2020,2009.29522792023,5857.70477207977,7867,240,991,295,1,0.578786441711801,0.634573879374138,167.285714285714,0.00860205161230967,16.5918367346939,0.04226415,1.13184085699151
02/05/2020,2017.9039235724,5867.0960764276,7885,245,986,295,1.28571428571429,0.583137182831579,0.632143236943213,165.857142857143,0.00888485947416138,16.530612244898,0.049,0.705937231615125
03/05/2020,2025.1839235724,5885.8160764276,7911,248,998,298,2.14285714285714,0.587487923951358,0.629712594512288,165.428571428571,0.00880713489409142,16.469387755102,0.05,0.580699033532335
04/05/2020,2043.11650784206,5905.88349215794,7949,252,1022,307,2.71428571428571,0.591838665071137,0.627281952081363,175.857142857143,0.00774643198011231,16.4081632653061,0.05977273,0.939846092890691
05/05/2020,2070.2291838984,5955.7708161016,8026,257,1025,304,3.14285714285714,0.596189406190915,0.624851309650438,189.285714285714,0.00754449030311099,16.3469387755102,0.05717391,1.26731191589187
06/05/2020,2099.4791838984,6004.5208161016,8104,262,1034,306,3.42857142857143,0.600540147310694,0.622420667219513,191.571428571429,0.0075607640819231,16.2857142857143,0.05822222,1.46366482054526
07/05/2020,2124.03303005225,6036.96696994775,8161,270,1026,311,3.71428571428571,0.604890888430472,0.619990024788587,187.714285714286,0.0075764288879043,18.8163265306123,0.06725,1.36398790714191
08/05/2020,2138.66939368861,6068.33060631139,8207,273,1031,317,3.57142857142857,0.617985231954679,0.617610601672108,170.714285714286,0.00789945345518111,21.3469387755102,0.06111111,1.17380314874515
09/05/2020,2147.02653654575,6077.97346345424,8225,276,1028,315,3.42857142857143,0.631079575478885,0.615231178555629,165.142857142857,0.00729271850106586,23.8775510204082,0.06282051,0.61696597432701
10/05/2020,2155.02653654575,6097.97346345424,8253,280,1027,320,3.28571428571429,0.644173919003091,0.61285175543915,164,0.00667420814479638,26.4081632653061,0.06571429,0.584062337938754
11/05/2020,2175.57755695392,6130.42244304608,8306,282,1045,324,2.85714285714286,0.657268262527297,0.610472332322671,173.142857142857,0.00735581454152587,28.9387755102041,0.07323529,0.875684349325582
12/05/2020,2188.29494825827,6162.70505174173,8351,283,1050,323,2.57142857142857,0.670362606051504,0.608092909206192,188.285714285714,0.00718607343337046,31.469387755102,0.06611111,1.41402891237059
13/05/2020,2215.25385236786,6183.74614763214,8399,290,1056,329,2.28571428571429,0.68345694957571,0.605713486089712,204.571428571429,0.00779355732594389,34,0.0821875,1.57956593044082
14/05/2020,2250.39670951071,6230.60329048929,8481,293,1046,328,2,0.696551293099916,0.603334062973233,231.714285714286,0.00770358698268881,27.2040816326531,0.08419355,1.35002409663588
15/05/2020,2268.23454734855,6267.76545265145,8536,295,1044,330,1.85714285714286,0.70396531700022,0.602123296390396,255.285714285714,0.00904238895505271,20.4081632653061,0.1,1.18782305100123
16/05/2020,2278.44288068188,6306.55711931812,8585,296,1047,330,1.57142857142857,0.711379340900523,0.600912529807559,277.571428571429,0.00948289295015916,13.6122448979592,0.12166667,0.545888434171672
17/05/2020,2285.71560795461,6319.28439204539,8605,298,1048,333,0.857142857142857,0.718793364800826,0.599701763224721,295.285714285714,0.0100996558966796,6.81632653061223,0.11666667,0.576812920847049
18/05/2020,2349.51875756091,6366.48124243909,8716,297,1059,330,0.857142857142857,0.726207388701129,0.598490996641884,310.285714285714,0.00892738469717779,0.0204081632652908,0.09633333,1.09932043871112
19/05/2020,2374.93542422758,6402.06457577242,8777,302,1063,334,0.714285714285714,0.733621412601433,0.597280230059046,311.857142857143,0.00882863340563991,-6.77551020408165,0.1124,1.21911951226126
20/05/2020,2400.25121370126,6450.74878629874,8851,304,1059,336,0.571428571428571,0.741035436501736,0.596069463476209,339.142857142857,0.00926280822792896,-13.5714285714286,0.10769231,1.34938203163397
21/05/2020,2415.31643109257,6468.68356890744,8884,306,1064,336,1.14285714285714,0.748449460402039,0.594858696893372,335.142857142857,0.0101570104532566,-13.6122448979592,0.1192,1.47158534306121
22/05/2020,2447.20832298446,6495.79167701554,8943,312,1069,337,1.57142857142857,0.761332063520791,0.593679964804511,359.142857142857,0.00879343874186184,-13.6530612244898,0.10892857,1.09911552465756
23/05/2020,2494.87498965112,6525.12501034888,9020,314,1067,337,2.14285714285714,0.774214666639542,0.592501232715651,364.571428571429,0.00872048990543786,-13.6938775510204,0.10777778,0.59269425332292
24/05/2020,2539.87498965112,6545.12501034888,9085,315,1074,337,2.28571428571429,0.787097269758293,0.591322500626791,365.285714285714,0.00801475593421313,-13.7346938775511,0.10615385,0.510773793670716
25/05/2020,2558.83990193183,6573.16009806818,9132,317,1078,337,2.42857142857143,0.799979872877044,0.59014376853793,360.857142857143,0.00872040484366528,-13.7755102040817,0.13,1.27685068934598
26/05/2020,2587.86315774578,6592.13684225422,9180,317,1087,333,2.85714285714286,0.812862475995796,0.58896503644907,376.857142857143,0.00898449412371859,-13.8163265306123,0.13227273,1.18658923217265
27/05/2020,2607.10453705612,6608.89546294388,9216,317,1099,334,2.85714285714286,0.825745079114547,0.58778630436021,409,0.00826888467337905,-13.8571428571429,0.12409091,1.39095071356785
28/05/2020,2639.50453705612,6630.49546294388,9270,319,1089,334,2.71428571428571,0.838627682233298,0.586607572271349,432.142857142857,0.00794214666328343,-14.1632653061225,0.12238095,1.26523713166577
29/05/2020,2664.55716863507,6661.44283136493,9326,319,1094,334,3,0.847301992628601,0.583427993428363,402,0.0079738457858225,-14.4693877551021,0.12611111,1.0864129730276
30/05/2020,2678.15716863507,6681.84283136493,9360,319,1098,331,2.71428571428571,0.855976303023902,0.580248414585376,425.714285714286,0.00851871947911015,-14.7755102040817,0.11777778,0.675853024234507
31/05/2020,2685.06625954416,6712.93374045584,9398,320,1098,332,2.71428571428571,0.864650613419204,0.57706883574239,439.285714285714,0.00996405015993433,-15.0816326530612,0.09217391,0.640896388291825
01/06/2020,2702.90232511793,6729.09767488207,9432,321,1102,334,2.42857142857143,0.873324923814506,0.573889256899403,480.714285714286,0.010313182811362,-15.3877551020408,0.07538462,1.19716787674791
02/06/2020,2735.65704209907,6758.34295790094,9494,323,1114,334,2.28571428571429,0.881999234209808,0.570709678056416,491.285714285714,0.0102825382121352,-15.6938775510204,0.08478261,1.18597103067139
03/06/2020,2764.1185805606,6803.8814194394,9568,325,1112,335,2.42857142857143,0.89067354460511,0.56753009921343,466.285714285714,0.0108755284474134,-16,0.07791667,1.15440580876382
04/06/2020,2782.23622761943,6841.76377238057,9624,326,1112,335,2.14285714285714,0.899347855000412,0.564350520370443,443.857142857143,0.0116230265069577,-14.0612244897959,0.08652174,1.08868943868067
05/06/2020,2803.04703843024,6855.95296156976,9659,327,1118,336,2,0.915010019534609,0.56121187581082,477.285714285714,0.0131948156066275,-12.1224489795918,0.10458333,1.09400728762195
06/06/2020,2820.25458560005,6876.74541439995,9697,327,1120,336,2,0.930672184068806,0.558073231251197,437.571428571429,0.0138164941092467,-10.1836734693878,0.09846154,0.799282513598993
07/06/2020,2859.07276741823,6898.92723258177,9758,327,1126,337,2,0.946334348603003,0.554934586691574,419.428571428572,0.0144218195404446,-8.24489795918367,0.13,0.711603581124282
08/06/2020,2885.35848170395,6941.64151829606,9827,328,1125,337,2.28571428571429,0.961996513137201,0.551795942131952,380.857142857143,0.0141607500098066,-6.30612244897959,0.11478261,1.14970207547356
09/06/2020,2906.40932916157,6974.59067083843,9881,328,1131,337,2.28571428571429,0.977658677671398,0.548657297572329,339.428571428571,0.0163299528866885,-4.36734693877551,0.11791667,1.12091879023914
10/06/2020,2948.61245416157,7005.38754583843,9954,330,1137,341,2.42857142857143,0.993320842205595,0.545518653012706,300.571428571429,0.0172722828743686,-2.42857142857143,0.13136364,1.13225029643543
11/06/2020,2959.59162082824,7025.40837917176,9985,328,1136,340,3.42857142857143,1.00898300673979,0.542380008453083,283.142857142857,0.0168210007645909,0.346938775510202,0.10576923,1.06191676924968
12/06/2020,2993.87422952389,7074.12577047611,10068,329,1146,340,5.71428571428571,1.01729923920095,0.540648256343897,264.714285714286,0.0162886689450091,3.12244897959183,0.09,0.987731437277551
13/06/2020,3015.55604770571,7105.44395229429,10121,328,1149,340,6.71428571428571,1.02561547166211,0.538916504234712,257.428571428571,0.016362148895555,5.89795918367347,0.09153846,0.918185883636235
14/06/2020,3032.05604770571,7121.94395229429,10154,329,1150,339,7.28571428571429,1.03393170412326,0.537184752125526,272.285714285714,0.0153846153846154,8.6734693877551,0.08,0.792884947568855
15/06/2020,3047.05604770571,7146.94395229429,10194,330,1163,339,7.71428571428571,1.04224793658442,0.535453000016341,324,0.0187770610585844,11.4489795918367,0.106,1.16538859974927
16/06/2020,3062.24066309032,7178.75933690968,10241,331,1167,339,7.57142857142857,1.05056416904558,0.533721247907156,351.571428571429,0.0208166533226581,14.2244897959184,0.10642857,1.08640058724624
17/06/2020,3091.30517921936,7200.69482078064,10292,333,1174,341,7.57142857142857,1.05888040150673,0.53198949579797,350,0.0202849660437658,17,0.09794118,1.19249324059683
18/06/2020,3145.64728448252,7264.35271551749,10410,334,1181,344,7,1.06719663396789,0.530257743688785,374.571428571429,0.0208617578451653,17.3061224489796,0.12607143,0.797592014815393
19/06/2020,3211.64728448252,7324.35271551749,10536,335,1188,343,4.71428571428571,1.06337420850471,0.528432492846342,371.857142857143,0.0199930307518077,17.6122448979592,0.12862069,1.09785202436674
20/06/2020,3224.57036140559,7353.42963859441,10578,336,1192,345,4.42857142857143,1.05955178304152,0.526607242003898,394.714285714286,0.0229342183643945,17.9183673469388,0.126875,0.954000361937194
21/06/2020,3243.68800846442,7384.31199153558,10628,336,1189,345,4.57142857142857,1.05572935757834,0.524781991161455,385.571428571429,0.0258914663410938,18.2244897959183,0.15888889,0.94704314531253
22/06/2020,3252.02134179775,7400.97865820225,10653,336,1193,345,4,1.05190693211516,0.522956740319012,334,0.0252169081506176,18.5306122448979,0.16214286,0.87819892664539
