date,R0,R20,R65,R80,D0,D20,D65,D80,HY,HO,RHY,RHO,DHY,DHO,DOY,DOO,RA,RS,I0,I20,I65,I80,DAYADJUST,PDET,REDUCTIONMEAN,REDUCTIONMED,FEAR,BETAFACTOR,ALHPA0,ALPHA20,ALPHA65,ALPHA80
2020-05-22,792.692578527007,5997.23937879498,1142.73464875216,612.629185669489,0,25,123,164,447.585501053551,753.223146613013,377.498278362125,381.180165082122,19.2780612244898,237.185204081633,6.09132653061224,48.8377551020408,521.365405130343,6125.54606572904,1,5,0,0,0.669007793483191,0.153044642857142,0.66265552190366,0.666666666666667,0.259285714285714,0.883326900842072,0.179,0.179,0.179,0.179
2020-05-23,815.113841995258,6076.4611763828,1153.19790503734,614.123936567372,0,25,123,165,447.585501053551,755.032209119854,377.498278362125,383.580568367548,19.2780612244898,238.220918367347,6.09132653061224,48.8377551020408,527.551116093844,6180.38287981493,0,1,0,0,0.611266692071267,0.110859728506782,0.669634479188085,0.666666666666667,0.258571428571429,0.883326900842073,0.179,0.179,0.179,0.179
2020-05-24,821.657630577041,6171.34611081865,1153.19790503734,614.123936567372,0,26,123,165,448.454355283454,758.507626039466,378.340418446463,387.791268789238,20.2780612244898,238.220918367347,6.09132653061224,48.8377551020408,528.095884698547,6226.55641891735,0,1,0,0,1.09642160181111,0.137538461538452,0.676613436472511,0.666666666666667,0.257857142857143,0.883326900842072,0.179,0.179,0.179,0.179
2020-05-25,822.569688491941,6206.00431158488,1155.02202086714,616.860110312075,0,26,124,165,449.155975974669,758.858436385073,378.779307778514,389.985715449492,20.2780612244898,239.220918367347,6.09132653061224,48.8377551020408,530.679986937358,6243.94686747145,0,1,0,0,1.15974576446192,0.112381813125692,0.683592393756936,0.666666666666667,0.257142857142857,0.883326900842072,0.179,0.179,0.179,0.179
2020-05-26,826.018720273365,6241.35688734446,1156.74653675785,616.860110312075,0,26,124,166,450.503663213733,760.655352703825,380.610692294977,391.450823062662,20.2780612244898,240.220918367347,6.09132653061224,48.8377551020408,531.634913805812,6262.0322094945,0,1,0,0,1.3173636496107,0.169154575892839,0.690571351041362,0.666666666666667,0.256428571428571,0.883326900842073,0.179,0.179,0.179,0.179
2020-05-27,831.332363170729,6256.53872419408,1159.0238122853,616.860110312075,0,26,124,166,451.69822143594,761.849910926033,382.44720496515,395.858453471079,20.2780612244898,240.220918367347,6.09132653061224,48.8377551020408,532.824662009381,6272.90748273324,0,0,0,0,1.22220383167748,0.283506944444435,0.697550308325788,0.666666666666667,0.255714285714286,0.883326900842072,0.179,0.179,0.179,0.179
2020-05-28,836.241527947086,6286.81190698161,1162.29658880287,619.314692700253,0,26,124,168,452.360053726711,762.511743216804,382.865137179756,397.112250114896,20.2780612244898,241.220918367347,6.09132653061224,49.8377551020408,535.399204943726,6295.4275968147,0,1,0,0,1.09317279588934,0.167705949656751,0.704529265610213,0.666666666666667,0.255,0.883326900842072,0.179,0.179,0.179,0.179
2020-05-29,841.730138734477,6323.40264556422,1165.04089419656,621.144229629384,0,26,124,168,452.360053726711,763.760329012536,384.58272779391,398.400443075511,20.2780612244898,241.220918367347,6.09132653061224,49.8377551020408,537.523456733305,6320.41342025381,0,1,0,0,0.673761149877623,0.122567934782599,0.716655897259499,0.666666666666667,0.254285714285714,0.87840453937355,0.179,0.179,0.179,0.179
2020-05-30,847.666960708743,6350.11834444841,1170.97771617083,625.596846110083,0,26,124,168,452.92213040389,767.694865752788,385.989523299703,399.103840828408,20.2780612244898,241.220918367347,6.09132653061224,49.8377551020408,542.255752104809,6343.85015588529,0,1,0,0,0.663155726259396,0.16008295194508,0.728782528908783,0.666666666666667,0.253571428571429,0.873482177905028,0.179,0.179,0.179,0.179
2020-05-31,847.666960708743,6375.75334890791,1173.99359904842,634.644494742846,0,26,124,168,453.61909889475,768.391834243649,385.989523299703,400.466591494077,20.2780612244898,241.220918367347,6.09132653061224,49.8377551020408,547.492306057355,6365.18446075343,0,0,0,0,1.16990686396578,0.155383158508147,0.740909160558069,0.666666666666667,0.252857142857143,0.868559816436506,0.179,0.179,0.179,0.179
