date,R0,R20,R65,R80,D0,D20,D65,D80,H0,H20,H65,H80,R0,R20,R65,R80,DH0,DH20,DH65,DH80,RA,RS,I0,I20,I65,I80,DAYADJUST,PDET,REDUCTIONMEAN,BRIGITATTACK,FEAR,BETAFACTOR,BFACTOR,F0,F20,F65,F80,SALL,S0,S20,S65,S80,SALL
2020-05-15,792.118759291557,5939.04614349131,1157.20242432852,632.837480709414,0,25,114,155,24,463,444,337,24,415,291,163,0,19,94,129,2360.307947614,6160.8968602068,0,7,0,0,1.08536616602234,0.120692718120692,0.66265552190366,0,0.281428571428571,0,1.2864817379263,0,0,0,0,0,0,0,0,0,0
2020-05-16,796.69526812717,5989.38774068306,1164.82993905454,632.837480709414,0,25,114,156,24,464,446,337,24,416,297,167,0,19,94,130,2385.98282175219,6197.767606822,0,4,0,0,0.655521513834878,0.118567532108789,0.669634479188085,0,0.277857142857143,0,1.27708193304704,0,0,0,0,0,0,0,0,0,0
2020-05-17,799.419323544344,6009.81815631186,1166.19196676313,632.837480709414,0,25,114,158,25,465,450,337,24,416,298,169,0,19,96,130,2395.27790159792,6212.98902573084,1,2,0,0,0.734199454016625,0.137334066500328,0.676613436472511,0,0.274285714285714,0,1.26768212816778,0,0,0,0,0,0,0,0,0,0
2020-05-18,808.74482176769,6099.96463913754,1176.55363145574,634.909813647935,0,25,117,158,25,468,454,338,24,421,301,171,0,19,96,131,2437.99700119388,6282.17590481502,0,3,0,0,0.965095889190068,0.154756336690455,0.683592393756936,0,0.270714285714286,0,1.25828232328852,0,0,0,0,0,0,0,0,0,0
2020-05-19,811.221485719775,6137.11459841882,1178.20474075713,635.73536829863,0,25,117,160,25,469,455,340,24,423,304,171,0,19,98,132,2455.28448115534,6306.99171203901,0,3,0,0,1.21130684583744,0.162162727555283,0.690571351041362,0,0.267142857142857,0,1.24888251840926,0,0,0,0,0,0,0,0,0,0
2020-05-20,815.290265938485,6182.68493686836,1182.27352097584,636.549124342372,0,25,120,162,26,472,455,341,25,424,305,174,0,19,101,132,2480.86987929276,6335.9279688323,0,1,0,0,1.22886952138836,0.161299482656924,0.697550308325788,0,0.263571428571429,0,1.23948271353,0,0,0,0,0,0,0,0,0,0
2020-05-21,818.480123670981,6203.41901212959,1183.86844984208,637.346588775496,0,25,122,163,26,473,455,343,25,425,308,178,0,19,102,133,2494.45498363442,6348.65919078373,0,2,1,0,1.25397442000325,0.163216856044406,0.704529265610213,0,0.26,0,1.23008290865074,0,0,0,0,0,0,0,0,0,0
2020-05-22,825.652446284515,6240.17716552395,1187.45461114885,637.346588775496,0,25,123,164,26,475,458,344,25,431,310,180,0,19,102,134,2517.85190645069,6372.77890528212,1,5,0,0,1.11539879493206,0.14815525061288,0.716655897259499,0,0.259285714285714,0,1.22143657426696,0,0,0,0,0,0,0,0,0,0
2020-05-23,848.993523370952,6322.64897122936,1198.34711378919,638.902660581259,0,25,123,165,26,475,460,344,25,434,313,181,0,19,102,136,2579.02691507857,6429.8653538922,0,1,0,0,0.642643865338853,0.161457094788048,0.728782528908783,0,0.258571428571429,0,1.21279023988317,0,0,0,0,0,0,0,0,0,0
2020-05-24,855.805765417036,6421.42648089757,1198.34711378919,638.902660581259,0,26,123,165,27,477,460,344,25,439,317,183,0,19,102,138,2636.54889679099,6477.93312389407,0,1,0,0,0.587178196684853,0.166078457221909,0.740909160558069,0,0.257857142857143,0,1.20414390549938,0,0,0,0,0,0,0,0,0,0
2020-05-25,856.753169101508,6457.42782090753,1200.24192115813,641.744871634676,0,26,124,165,27,479,462,347,25,442,319,183,0,19,102,138,2660.17026325306,6495.99751954879,0,1,0,0,1.05551626660254,0.162027445146013,0.753035792207354,0,0.257142857142857,0,1.19549757111559,0,0,0,0,0,0,0,0,0,0
2020-05-26,860.344205800964,6494.23594707696,1202.03743950786,641.744871634676,0,26,124,166,27,480,465,348,25,444,320,187,0,19,102,138,2683.53498550267,6514.82747851779,0,1,0,0,1.11388446701366,0.157673629706793,0.765162423856639,0,0.256428571428571,0,1.1868512367318,0,0,0,0,0,0,0,0,0,0
2020-05-27,865.876624132107,6510.04285659451,1204.40847593549,641.744871634676,0,26,124,166,27,483,465,348,25,445,324,190,0,19,103,138,2695.92231543433,6526.15051286246,0,0,0,0,1.26526946825333,0.164705518769407,0.777289055505924,0,0.255714285714286,0,1.17820490234801,0,0,0,0,0,0,0,0,0,0
2020-05-28,870.97101395971,6541.45826053139,1207.80473582056,644.292066548478,0,26,124,168,27,484,468,349,25,446,327,191,0,19,104,138,2715.00575562507,6549.52032123508,0,1,0,0,1.1777661708356,0.167254761193649,0.789415687155209,0,0.255,0,1.16955856796422,0,0,0,0,0,0,0,0,0,0
2020-05-29,876.685604028931,6579.55552765953,1210.66203085517,646.196929904885,0,26,124,168,27,486,469,352,25,448,332,194,0,19,104,138,2737.5652214435,6575.53487100503,0,1,0,0,1.04994407775913,0.167845316530419,0.797580975335381,0,0.254285714285714,0,1.16179178709677,0,0,0,0,0,0,0,0,0,0
2020-05-30,882.866859215547,6607.37117599931,1216.84328604179,650.832871294847,0,26,124,168,27,489,470,353,25,449,333,196,0,20,104,138,2757.97763924785,6599.93655330364,0,1,0,0,0.647117758325377,0.161579735442046,0.805746263515553,0,0.253571428571429,0,1.15402500622932,0,0,0,0,0,0,0,0,0,0
2020-05-31,882.866859215547,6634.06163513065,1219.98334005724,660.253033341203,0,26,124,168,28,490,471,354,26,450,334,198,0,20,104,139,2775.01562502726,6622.14924271738,0,0,0,0,0.636931718422119,0.13197114381699,0.813911551695726,0,0.252857142857143,0,1.14625822536186,0,0,0,0,0,0,0,0,0,0
2020-06-01,883.754333797828,6651.81112677626,1221.7582892218,662.915457088045,0,26,125,169,28,491,474,355,26,451,338,198,0,20,105,139,2784.1204256917,6636.11878119224,0,0,0,0,1.12679283437065,0.119679817675548,0.822076839875898,0,0.252142857142857,0,1.13849144449441,0,0,0,0,0,0,0,0,0,0
2020-06-02,892.936095903524,6688.53817519904,1225.43099406408,665.669985719753,0,26,126,169,29,491,474,357,26,453,338,199,0,20,105,140,2805.95798373148,6666.61726715492,0,5,0,0,1.08911556244706,0.11336036385432,0.83024212805607,0,0.251428571428571,0,1.13072466362696,0,0,0,0,0,0,0,0,0,0
2020-06-03,904.012350511311,6729.15110876093,1229.12307893334,667.516028154385,0,26,126,170,29,491,474,364,26,455,341,199,0,20,105,140,2830.26836118025,6699.53420517973,0,3,0,0,1.08339871417933,0.104736339540167,0.838407416236243,0,0.250714285714286,0,1.12295788275951,0,0,0,0,0,0,0,0,0,0
2020-06-04,907.697702837355,6762.31927969532,1234.65110742241,673.965394724961,0,26,128,171,29,492,475,365,26,455,341,199,0,20,106,141,2854.18275659618,6724.45072808386,0,5,0,0,1.08537790857418,0.09720077487561,0.846572704416415,0,0.25,0,1.11519110189206,0,0,0,0,0,0,0,0,0,0
2020-06-05,908.629248152271,6781.88173130857,1237.44574336716,673.965394724961,0,26,128,171,29,493,477,367,27,457,343,199,0,20,106,142,2865.16563421818,6736.75648333478,0,2,0,0,1.07348508332042,0.097230313412039,0.86131578843336,0,0.247142857142857,0,1.1084171316914,0,0,0,0,0,0,0,0,0,0
2020-06-06,916.482759930971,6814.60469705315,1245.29925514586,673.965394724961,0,26,128,171,29,496,477,369,28,458,344,201,0,20,106,142,2886.95867815625,6763.39342869869,0,2,0,0,0.763989431616185,0.118133531820755,0.876058872450305,0,0.244285714285714,0,1.10164316149074,0,0,0,0,0,0,0,0,0,0
2020-06-07,930.5310563649,6873.91972644085,1256.2257079278,678.648160202937,0,26,128,172,29,496,477,372,28,460,347,202,0,20,106,142,2929.45507152942,6809.86957940708,0,3,0,0,0.640647073638318,0.154314544080722,0.89080195646725,0,0.241428571428571,0,1.09486919129009,0,0,0,0,0,0,0,0,0,0
2020-06-08,933.28092303949,6922.50070435862,1264.47530795157,681.398026877527,0,26,128,172,29,498,478,373,28,463,348,202,0,20,107,144,2959.49900858859,6842.15595363862,0,0,0,0,1.09096198289209,0.160411852569334,0.905545040484194,0,0.238571428571429,0,1.08809522108943,0,0,0,0,0,0,0,0,0,0
2020-06-09,935.174291606923,6964.15481284213,1269.20872937016,682.344711161243,0,26,129,172,29,499,479,376,28,465,350,204,0,20,107,145,2982.01506691678,6868.86747806367,0,4,0,0,1.0563183705497,0.182164909793349,0.920288124501139,0,0.235714285714286,0,1.08132125088877,0,0,0,0,0,0,0,0,0,0
2020-06-10,940.859909747891,7014.37777308735,1272.05153844064,687.082726278717,0,26,129,173,29,502,480,377,28,465,351,206,0,20,107,145,3010.65758525524,6903.71436229935,0,5,0,0,1.05529422680822,0.19500810578387,0.935031208518084,0,0.232857142857143,0,1.07454728068811,0,0,0,0,0,0,0,0,0,0
2020-06-11,944.570574324447,7054.26741728533,1273.90687072892,688.938058566995,0,26,129,174,29,504,481,379,28,467,351,207,0,20,108,145,3031.07974781816,6930.60317308752,0,3,0,0,1.07797401718058,0.208677120331876,0.949774292535029,0,0.23,0,1.06777331048746,0,0,0,0,0,0,0,0,0,0
2020-06-12,951.162398931398,7092.71972749254,1279.40005790138,690.036696001487,0,27,129,174,29,505,482,383,28,470,352,209,0,20,109,145,3053.27638727426,6960.04249305255,0,2,0,0,0.910218392897301,0.209859624583576,0.957602515358992,0,0.227142857142857,0,1.0620909306894,0,0,0,0,0,0,0,0,0,0
2020-06-13,960.246982653489,7135.87150017247,1279.40005790138,694.578987862532,0,27,129,174,29,507,485,384,28,470,354,209,0,20,109,145,3077.24592169832,6992.85160689155,0,0,0,0,0.88061272202787,0.179230124773046,0.965430738182956,0,0.224285714285714,0,1.05640855089135,0,0,0,0,0,0,0,0,0,0
2020-06-14,968.562295092662,7163.58920830305,1282.17182871443,698.736644082118,0,27,130,174,29,509,487,387,28,472,355,210,0,20,109,145,3095.33231577968,7017.72766041259,0,2,0,0,0.721560379587696,0.181204331122247,0.973258961006919,0,0.221428571428571,0,1.0507261710933,0,0,0,0,0,0,0,0,0,0
2020-06-15,973.173572749557,7182.95657446201,1286.78310637133,703.347921739014,0,27,130,175,29,512,487,388,28,473,355,212,0,20,111,146,3109.81387203158,7036.44730329033,0,1,0,0,1.08429818632221,0.179119993493621,0.981087183830883,0,0.218571428571429,0,1.04504379129525,0,0,0,0,0,0,0,0,0,0
2020-06-16,977.001475975474,7211.66584865639,1288.69705798429,708.13280077141,0,27,131,175,29,512,488,390,29,474,355,214,0,20,111,146,3127.49707674693,7058.00010664063,0,2,0,0,1.0449584965779,0.158582793398534,0.988915406654847,0,0.215714285714286,0,1.0393614114972,0,0,0,0,0,0,0,0,0,0
2020-06-17,977.927132690607,7250.54343069194,1290.54837141455,709.984114201675,0,27,131,176,29,513,490,391,29,474,356,214,0,20,111,146,3146.47445090371,7082.52859809506,0,4,0,0,1.08031409879316,0.160643788251018,0.99674362947881,0,0.212857142857143,0,1.03367903169915,0,0,0,0,0,0,0,0,0,0
2020-06-18,988.967025399266,7338.86257236122,1300.48427485235,719.920017639469,0,27,131,178,29,515,492,395,29,475,358,216,0,20,112,147,3196.47938092083,7151.75450933148,0,3,0,0,0.905805904450134,0.153474734090897,1.00457185230277,0,0.21,0,1.02799665190109,0,0,0,0,0,0,0,0,0,0
2020-06-19,1002.83354830388,7426.68388409043,1314.35079775696,738.408714845619,0,27,132,178,29,515,494,396,29,478,361,217,0,20,112,147,3252.02459803689,7230.25234696001,0,2,0,0,0.865393587314392,0.152028046720301,1.00097373279451,0,0.21,0,1.02348872439588,0,0,0,0,0,0,0,0,0,0
2020-06-20,1007.14214894143,7460.07553903145,1316.50509807574,739.485865005007,0,27,133,178,30,517,495,397,30,480,364,218,0,21,112,148,3269.86392886508,7253.34472218855,0,2,0,0,0.928375669153205,0.177216361491949,0.997375613286237,0,0.21,0,1.01898079689068,0,0,0,0,0,0,0,0,0,0
2020-06-21,1018.89060619823,7497.6706022532,1323.55417242981,739.485865005007,0,27,133,179,30,519,497,399,30,480,365,218,0,21,112,148,3292.56505172482,7287.03619416143,2,0,0,0,0.851175586838444,0.151253484153526,0.993777493777968,0,0.21,0,1.01447286938547,0,0,0,0,0,0,0,0,0,0
2020-06-22,1021.19803700785,7551.89522627929,1331.63018026349,740.639580409817,0,27,134,179,31,522,499,402,30,483,366,218,0,21,113,148,3316.5655391552,7328.79748480525,0,2,0,0,0.866764884849824,0.173206472621567,0.9901793742697,0,0.21,0,1.00996494188026,0,0,0,0,0,0,0,0,0,0
2020-06-23,1034.10460537487,7617.42088106573,1336.59424502003,743.618019263746,0,27,134,179,31,523,501,405,30,486,367,219,0,21,113,149,3347.97585861495,7383.76189210943,0,9,0,0,1.0072390762841,0.200990840535395,0.986581254761432,0,0.21,0,1.00545701437505,0,0,0,0,0,0,0,0,0,0
2020-06-24,1052.39144014598,7705.00519496945,1342.36903494775,750.355274179417,0,27,136,181,31,524,501,405,30,489,368,222,0,21,113,149,3396.14657147897,7453.97437276363,2,18,0,0,1.0389988337413,0.196024687407476,0.982983135253163,0,0.21,0,1.00094908686984,0,0,0,0,0,0,0,0,0,0
2020-06-25,1059.22298997172,7758.1394713919,1345.40527931475,751.114335271166,0,27,136,181,31,528,502,405,30,491,369,223,0,21,114,151,3422.94972705364,7490.93234889589,3,7,0,0,1.31741701803676,0.244890946199122,0.979385015744895,0,0.21,0,0.996441159364631,0,0,0,0,0,0,0,0,0,0
2020-06-26,1063.83409756896,7884.48381955627,1349.09416539254,752.036556790614,0,28,136,181,31,530,505,407,30,494,370,224,0,21,114,151,3483.42709335157,7566.02154595682,0,6,0,0,1.0843381757114,0.286355716752364,0.975786896236627,0,0.21,0,0.99317341988402,0,0,0,0,0,0,0,0,0,0
2020-06-27,1076.64454189404,8121.47703957017,1356.78043198759,753.317601223122,0,28,136,182,31,533,506,410,31,494,370,226,0,21,114,151,3598.17683193079,7710.04278274413,0,4,0,0,0.780613048715684,0.297384878053033,0.972188776728359,0,0.21,0,0.989905680403409,0,0,0,0,0,0,0,0,0,0
2020-06-28,1079.3127101233,8437.65497473781,1360.78268433148,754.651685337753,0,28,136,182,31,537,507,411,31,499,372,227,0,21,115,152,3743.85103536803,7888.55101916232,0,1,0,0,0.749577923185369,0.327136817891479,0.96859065722009,0,0.21,0,0.986637940922797,0,0,0,0,0,0,0,0,0,0
2020-06-29,1091.74778434162,8640.34668449643,1362.02619175331,759.625715025081,0,28,136,182,31,542,509,414,31,499,373,232,0,21,115,152,3850.75512083111,8002.99125478533,0,2,0,0,0.804176945342845,0.375334937238404,0.964992537711822,0,0.21,0,0.983370201442186,0,0,0,0,0,0,0,0,0,0
2020-06-30,1110.52759032224,8737.21094692278,1368.94506764091,761.602536707252,0,28,136,183,31,544,509,417,31,500,373,235,0,21,115,153,3907.75766308268,8070.5284785105,1,4,0,0,1.01172504229319,0.402323728698101,0.961394418203554,0,0.21,0,0.980102461961575,0,0,0,0,0,0,0,0,0,0
2020-07-01,1120.01971916767,8792.43787838707,1375.84843407395,761.602536707252,0,28,136,183,31,548,512,418,31,500,375,236,0,21,116,153,3938.28639143904,8111.6221768969,0,4,0,0,1.15885489747659,0.441487173008602,0.957796298695286,0,0.21,0,0.976834722480964,0,0,0,0,0,0,0,0,0,0
2020-07-02,1139.57185127684,8880.88799983334,1381.43475753371,763.464644527173,0,28,136,184,31,550,513,418,31,502,378,239,0,21,116,154,3984.96473321794,8180.39451995313,1,6,0,1,1.07405166263914,0.421338176121726,0.954198179187017,0,0.21,0,0.973566983000352,0,0,0,0,0,0,0,0,0,0
2020-07-03,1161.5993648578,8980.53627555671,1388.7772620607,767.660361399736,0,28,136,184,31,556,513,418,31,505,379,240,0,21,116,154,4033.87044861105,8264.70281526388,2,5,0,0,0.953353174557015,0.402843649170086,0.955820103352924,0,0.214285714285714,0,0.971587082542651,0,0,0,0,0,0,0,0,0,0
2020-07-04,1195.7048492702,9076.97247286075,1394.65751799387,770.012463773005,0,28,136,186,31,557,515,418,31,510,380,241,0,21,116,154,4084.83346141486,8352.51384248297,0,1,0,0,0.850303125718121,0.382615662987134,0.957442027518832,0,0.218571428571429,0,0.969607182084949,0,0,0,0,0,0,0,0,0,0
2020-07-05,1211.94528422366,9127.85916904825,1404.40177896594,772.177855100133,0,28,137,187,31,560,517,419,31,514,381,242,0,21,116,154,4113.18996371269,8403.1941236253,0,2,0,0,0.92362058300699,0.357112314772841,0.959063951684739,0,0.222857142857143,0,0.967627281627248,0,0,0,0,0,0,0,0,0,0
2020-07-06,1221.50527313001,9166.09912467366,1409.71288391392,772.177855100133,0,28,137,188,31,563,519,419,31,517,382,247,0,21,116,154,4131.49106883344,8438.00406798428,0,1,0,0,0.941423686592367,0.296687413587068,0.960685875850646,0,0.227142857142857,0,0.965647381169546,0,0,0,0,0,0,0,0,0,0
2020-07-07,1238.6496961758,9271.25158602119,1418.85657620501,772.177855100133,0,28,137,188,31,564,521,420,31,519,383,247,0,21,116,154,4177.8694855708,8523.06622793134,1,7,0,0,0.874920081004442,0.252755500434253,0.962307800016553,0,0.231428571428571,0,0.963667480711845,0,0,0,0,0,0,0,0,0,0
2020-07-08,1251.84993310935,9362.55322481154,1427.6567341607,775.477914333519,0,28,137,188,31,566,524,420,31,520,384,247,0,21,116,154,4216.87438565131,8600.6634207638,0,6,0,0,0.909074591646575,0.211239406730659,0.96392972418246,0,0.235714285714286,0,0.961687580254143,0,0,0,0,0,0,0,0,0,0
2020-07-09,1264.33228730719,9435.52698781429,1432.45763962141,776.43809542566,0,28,138,188,31,570,525,421,31,522,385,248,0,21,117,156,4248.01778548689,8660.73722468166,0,9,0,0,1.04147020617719,0.178871136695358,0.965551648348368,0,0.24,0,0.959707679796442,0,0,0,0,0,0,0,0,0,0
2020-07-10,1280.78995915191,9503.8263259699,1440.68647554377,779.729629794605,0,28,138,188,31,577,527,422,31,524,387,250,0,21,117,157,4281.47320294591,8723.55918751427,2,4,0,0,1.21523871594344,0.15858256588709,0.962973845379567,0,0.244285714285714,0,0.959044489767687,0,0,0,0,0,0,0,0,0,0
2020-07-11,1292.19151416403,9540.10400100846,1445.86900054928,780.766134795707,0,28,138,188,31,581,528,423,31,529,388,250,0,21,118,157,4299.93135692487,8758.9992935926,1,0,0,0,0.964780680206196,0.154176478399051,0.960396042410767,0,0.248571428571429,0,0.958381299738932,0,0,0,0,0,0,0,0,0,0
2020-07-12,1306.66195530997,9585.92706463727,1450.69248093126,781.972004891202,0,28,138,189,32,586,528,424,31,533,390,252,0,21,118,157,4323.3483836176,8801.9051221521,1,2,0,0,0.82927672204148,0.159211651559218,0.957818239441966,0,0.252857142857143,0,0.957718109710177,0,0,0,0,0,0,0,0,0,0
2020-07-13,1319.83036765392,9641.23439648184,1455.95984586884,788.556211063175,0,28,139,189,32,587,531,424,31,536,390,252,0,21,118,157,4351.28164055116,8854.29918051661,0,2,0,0,0.759392988221319,0.157242058069683,0.955240436473166,0,0.257142857142857,0,0.957054919681422,0,0,0,0,0,0,0,0,0,0
2020-07-14,1330.31922996497,9719.90086381475,1467.497594411,790.653983525386,0,28,141,189,32,591,532,425,31,539,391,253,0,21,120,157,4388.72019910198,8919.65147261413,1,8,0,0,0.953392246312628,0.172784386112013,0.952662633504365,0,0.261428571428571,0,0.956391729652667,0,0,0,0,0,0,0,0,0,0
2020-07-15,1349.30181547907,9822.19590797408,1475.93429908393,791.708571609503,0,28,141,189,32,594,534,427,31,541,392,256,0,21,120,157,4440.53741173541,8998.60318241118,0,12,0,0,0.94823752995231,0.181338806027324,0.950084830535565,0,0.265714285714286,0,0.955728539623912,0,0,0,0,0,0,0,0,0,0
2020-07-16,1369.86489889931,9909.81252428638,1484.87477013621,794.390712925185,0,28,141,189,32,598,536,429,31,542,393,259,0,21,120,157,4488.44375966585,9070.49914658123,0,10,1,0,1.11850929794743,0.200697784039355,0.947507027566764,0,0.27,0,0.955065349595158,0,0,0,0,0,0,0,0,0,0
2020-07-17,1383.08039011728,9977.35836828936,1492.21670970175,794.390712925185,0,28,142,190,32,605,539,431,31,544,394,259,0,21,120,157,4525.46264065194,9121.58354038165,1,18,0,0,1.36203790711284,0.209587092725286,0.944929224597964,0,0.268095238095238,0,0.955728540799013,0,0,0,0,0,0,0,0,0,0
2020-07-18,1410.76408079282,10058.102466093,1496.83065814767,795.544200036666,0,28,142,190,32,608,540,432,31,548,394,261,0,21,120,158,4573.4106536808,9187.83075138935,1,8,0,0,0.866936431319542,0.22653897416455,0.942351421629164,0,0.266190476190476,0,0.956391732002869,0,0,0,0,0,0,0,0,0,0
2020-07-19,1437.07309168504,10123.8749933236,1501.61411467353,800.327656562525,0,28,143,190,32,611,540,433,31,553,394,261,0,21,121,158,4616.5913264877,9246.29852975696,1,6,0,0,0.836215397459156,0.235255026494583,0.939773618660363,0,0.264285714285714,0,0.957054923206724,0,0,0,0,0,0,0,0,0,0
2020-07-20,1458.46659109997,10287.0004263624,1516.32214552129,805.676031416257,0,28,143,190,32,615,542,437,32,558,394,262,0,21,121,158,4710.14165714511,9357.3235372548,1,18,0,0,0.74789073492276,0.264887288947816,0.937195815691563,0,0.262380952380952,0,0.95771811441058,0,0,0,0,0,0,0,0,0,0
2020-07-21,1484.03753076769,10428.1141304546,1530.52822311447,809.464318774439,0,28,144,191,32,617,544,441,32,560,395,262,0,21,121,159,4793.66124537215,9458.4829577391,1,17,0,0,1.05588610942129,0.285284656879374,0.934618012722762,0,0.260476190476191,0,0.958381305614435,0,0,0,0,0,0,0,0,0,0
2020-07-22,1527.23646375029,10572.11057373,1550.68772517302,818.104105370958,0,28,144,193,32,623,546,443,32,565,396,263,0,21,121,159,4887.91459912822,9580.22426889602,1,10,0,0,1.04169239592394,0.308053597448618,0.932040209753962,0,0.258571428571429,0,0.959044496818291,0,0,0,0,0,0,0,0,0,0
2020-07-23,1563.59622843264,10721.4804178304,1564.44547397175,831.861854169686,0,28,144,194,32,626,549,446,32,570,398,264,0,21,121,160,4983.02321428399,9698.36076012053,0,16,0,0,1.01760834601766,0.318781487452389,0.929462406785162,0,0.256666666666667,0,0.959707688022146,0,0,0,0,0,0,0,0,0,0
2020-07-24,1606.52164561234,10861.4172778362,1587.62519924878,851.607546072345,0,28,145,196,32,627,551,449,32,576,400,265,0,21,121,160,5082.6600605877,9824.51160818201,1,15,0,0,1.16481104401829,0.322645729498927,0.928268383197129,0,0.254761904761905,0,0.961687589637813,0,0,0,0,0,0,0,0,0,0
2020-07-25,1634.29576743487,10949.0125851227,1598.30755379591,859.085194255336,0,28,146,197,32,638,557,452,32,580,400,265,0,21,121,160,5140.23751977896,9900.46358082988,1,6,0,0,0.936123207283639,0.321272784681304,0.927074359609096,0,0.252857142857143,0,0.96366749125348,0,0,0,0,0,0,0,0,0,0
2020-07-26,1657.16902028155,11029.6708977926,1610.34610792574,869.919892972182,0,28,146,198,32,641,560,452,32,583,404,265,0,21,122,162,5194.49248912256,9972.61342984948,0,5,0,0,0.830664537630992,0.308454594905389,0.925880336021063,0,0.250952380952381,0,0.965647392869146,0,0,0,0,0,0,0,0,0,0
2020-07-27,1705.93806639566,11177.1972622877,1631.07295252424,874.796797583593,0,29,146,199,32,649,564,454,32,584,404,267,0,22,122,162,5284.42114668319,10104.5839321081,1,19,0,0,0.820192379945419,0.290066532913667,0.92468631243303,0,0.249047619047619,0,0.967627294484813,0,0,0,0,0,0,0,0,0,0
2020-07-28,1763.05558210987,11344.8648084166,1645.81295657952,877.560548343958,0,29,146,201,33,651,567,458,32,588,407,269,0,22,122,164,5380.48549779582,10250.8083976541,1,24,1,0,1.08548138385808,0.259996950408116,0.923492288844997,0,0.247142857142857,0,0.96960719610048,0,0,0,0,0,0,0,0,0,0
2020-07-29,1808.78699235015,11533.3902138969,1656.07919153142,880.360430603567,0,30,146,202,33,653,570,459,32,596,413,270,0,22,123,165,5479.03653036201,10399.58029802,5,16,0,0,1.07147362704424,0.233013341187198,0.922298265256965,0,0.245238095238095,0,0.971587097716146,0,0,0,0,0,0,0,0,0,0
2020-07-30,1842.95400932444,11689.2251449747,1668.57931969274,885.360481868097,0,30,146,204,33,659,574,463,32,601,416,271,0,22,124,166,5559.94063348453,10526.1783223755,4,13,0,0,1.199987696639,0.21561925178919,0.921104241668932,0,0.243333333333333,0,0.973566999331813,0,0,0,0,0,0,0,0,0,0
2020-07-31,1883.04687085284,11798.70949761,1680.91558477841,889.215564707367,0,30,146,206,34,662,578,464,32,604,416,275,0,22,124,166,5624.26380770952,10627.6237102391,6,19,0,0,1.29698899050044,0.227307849265079,0.922121872643281,0,0.241428571428571,0,0.976834739936368,0,0,0,0,0,0,0,0,0,0
2020-08-01,1905.50760655308,11906.0219015111,1692.14595262852,891.711202007392,0,30,147,207,34,666,580,465,32,608,418,276,0,22,124,167,5679.88401017241,10715.5026525277,2,11,0,0,0.801398504493877,0.220984074367861,0.92313950361763,0,0.23952380952381,0,0.980102480540923,0,0,0,0,0,0,0,0,0,0
2020-08-02,1930.61557899124,12008.0230395412,1704.69993884761,907.403684781245,0,30,148,208,34,669,587,466,32,615,421,276,0,22,124,167,5738.76865476204,10811.9735873992,0,5,0,0,0.637247792086949,0.236939809746424,0.924157134591979,0,0.237619047619048,0,0.983370221145478,0,0,0,0,0,0,0,0,0,0
2020-08-03,1967.00861952557,12188.6884907652,1725.49596201008,917.801696362482,0,30,149,209,34,671,588,470,32,620,426,278,0,22,125,167,5835.89309790676,10963.1016707565,1,18,0,0,0.769377869749235,0.23144379358662,0.925174765566328,0,0.235714285714286,0,0.986637961750033,0,0,0,0,0,0,0,0,0,0
2020-08-04,1993.24856390257,12348.5881518125,1744.35592203105,934.201661598106,0,30,149,211,34,674,594,473,33,622,428,281,0,22,125,167,5922.711452718,11097.6828466262,3,32,0,0,1.21951478022379,0.235149420772225,0.926192396540677,0,0.233809523809524,0,0.989905702354588,0,0,0,0,0,0,0,0,0,0
2020-08-05,2011.469233053,12488.2799486325,1756.503034798,940.275217981582,0,30,150,211,34,681,595,475,34,627,431,282,0,22,126,167,5988.34126603675,11208.1861684283,2,27,1,0,1.31718543385304,0.233983759079756,0.927210027515025,0,0.231904761904762,0,0.993173442959143,0,0,0,0,0,0,0,0,0,0
2020-08-06,2024.15642814909,12627.0461449959,1764.43253173306,942.6540670621,0,30,150,212,34,685,601,476,34,633,433,285,0,22,126,169,6046.26060793758,11312.0285640026,2,23,0,0,1.26111405072736,0.233443807484412,0.928227658489374,0,0.23,0,0.996441183563698,0,0,0,0,0,0,0,0,0,0
2020-08-07,2059.46806352922,12806.8144705675,1783.69342375858,950.679438739402,0,30,150,212,34,688,607,478,34,636,435,286,0,22,127,171,6133.82688529145,11466.8285113033,4,30,0,0,1.2460482083692,0.224942281288915,0.929245289463723,0,0.232380952380952,0,1.00094911214244,0,0,0,0,0,0,0,0,0,0
2020-08-08,2083.4261394846,13004.4685971994,1801.66198072511,956.668957728246,0,30,150,212,34,700,613,480,34,639,439,287,0,22,127,172,6222.93200604922,11623.2936690881,3,22,0,0,0.667833261310429,0.238500606823217,0.930262920438072,0,0.234761904761905,0,1.00545704072118,0,0,0,0,0,0,0,0,0,0
2020-08-09,2115.92700958059,13139.6037939143,1820.47827393859,966.93239039014,0,30,151,212,34,705,616,481,34,645,443,289,0,22,127,173,6294.92367000046,11748.0177978232,3,10,0,0,0.584599733603432,0.231121489917989,0.931280551412421,0,0.237142857142857,0,1.00996496929992,0,0,0,0,0,0,0,0,0,0
2020-08-10,2128.29447649477,13273.3972996222,1823.85121946063,966.93239039014,0,30,151,212,34,710,617,483,34,651,448,289,0,22,127,173,6349.02441362031,11843.4509723474,3,23,1,0,0.889430315547628,0.252868886015734,0.93229818238677,0,0.23952380952381,0,1.01447289787867,0,0,0,0,0,0,0,0,0,0
