date,retail,grocery,parks,transit,workplaces,residential,contacts
2020-02-16,4.75,2.75,2.75,4.5,2.5,0.0,23.41007764897008
2020-02-23,4.857142857142857,4.571428571428571,10.285714285714286,6.357142857142857,5.5,-1.0714285714285714,23.60714438075579
2020-03-01,3.642857142857143,4.5,8.285714285714286,6.071428571428571,6.571428571428571,-1.0,23.413046414327223
2020-03-08,12.214285714285714,10.214285714285714,21.857142857142858,11.071428571428571,6.571428571428571,-2.5714285714285716,24.97875035004151
2020-03-15,-2.7857142857142856,4.857142857142857,10.928571428571429,-1.5,-9.285714285714286,1.8571428571428572,22.22634221147008
2020-03-22,-39.42857142857143,-8.5,-2.357142857142857,-33.285714285714285,-33.142857142857146,10.571428571428571,14.752450260041508
2020-03-29,-54.142857142857146,-26.357142857142858,-13.428571428571429,-52.857142857142854,-45.92857142857143,16.357142857142858,10.762410958612936
2020-04-05,-54.5,-28.0,-21.142857142857142,-55.07142857142857,-46.714285714285715,16.428571428571427,10.39966770147008
2020-04-12,-53.0,-26.285714285714285,-20.571428571428573,-54.57142857142857,-47.357142857142854,15.357142857142858,10.637194592898652
2020-04-19,-54.357142857142854,-26.5,-25.928571428571427,-56.42857142857143,-49.214285714285715,16.0,10.286848362184365
2020-04-26,-52.92857142857143,-27.0,-15.214285714285714,-55.642857142857146,-48.857142857142854,15.142857142857142,10.526230191470079
2020-05-03,-46.07142857142857,-19.0,4.0,-49.0,-45.285714285714285,11.928571428571429,12.072855423612937
2020-05-10,-43.285714285714285,-14.357142857142858,2.2142857142857144,-45.5,-38.92857142857143,11.285714285714286,12.642745557898651
2020-05-17,-29.857142857142858,-6.857142857142857,18.5,-37.642857142857146,-33.857142857142854,9.071428571428571,14.903806372184365
2020-05-24,-26.285714285714285,-3.5714285714285716,19.928571428571427,-33.214285714285715,-27.214285714285715,7.785714285714286,15.683041939327222
2020-05-31,-24.142857142857142,-3.642857142857143,12.5,-26.642857142857142,-22.928571428571427,7.214285714285714,16.77871995504151
2020-06-07,-13.071428571428571,3.5714285714285716,44.285714285714285,-13.357142857142858,-19.571428571428573,2.2142857142857144,19.78730407575579
2020-06-14,-10.0,5.571428571428571,64.14285714285714,-12.642857142857142,-23.357142857142858,0.8571428571428571,20.318405710755794
2020-06-21,-7.857142857142857,7.142857142857143,61.142857142857146,-8.642857142857142,-17.714285714285715,0.0,20.941443290755792
2020-06-28,-8.357142857142858,5.214285714285714,65.5,-8.571428571428571,-19.785714285714285,-0.9285714285714286,20.989412723612936
2020-07-05,-8.0,4.714285714285714,73.42857142857143,-9.857142857142858,-23.928571428571427,-0.5,20.970398070041508
2020-07-12,-6.071428571428571,6.071428571428571,59.785714285714285,-8.928571428571429,-20.5,-1.0,21.158229622898652
2020-07-19,-4.285714285714286,6.142857142857143,60.142857142857146,-8.357142857142858,-20.214285714285715,-0.8571428571428571,21.396537165041508
2020-07-26,-4.714285714285714,4.785714285714286,58.857142857142854,-9.571428571428571,-21.214285714285715,-0.9285714285714286,21.199259254327224
2020-08-02,-4.785714285714286,4.714285714285714,62.785714285714285,-9.142857142857142,-22.0,-1.1428571428571428,21.29339342932722
2020-08-09,-3.5,5.428571428571429,71.14285714285714,-7.714285714285714,-22.928571428571427,-2.0,21.67499348932722
2020-08-16,-3.0714285714285716,5.0,59.857142857142854,-7.714285714285714,-23.357142857142858,-1.5,21.72896448789865
2020-08-23,-5.071428571428571,3.857142857142857,62.714285714285715,-8.071428571428571,-23.5,-2.142857142857143,21.501449738612937
2020-08-30,-2.9285714285714284,4.428571428571429,57.857142857142854,-7.071428571428571,-26.785714285714285,-1.1428571428571428,21.97885255289865
2020-09-06,-1.5,8.857142857142858,54.357142857142854,-4.142857142857143,-20.5,-2.357142857142857,22.339590662184364
2020-09-13,-1.9285714285714286,8.428571428571429,54.357142857142854,-2.5714285714285716,-19.571428571428573,-3.5,22.523139520755795
2020-09-20,-3.0714285714285716,6.785714285714286,44.857142857142854,-4.285714285714286,-15.928571428571429,-2.2142857142857144,22.00254407647008
2020-09-27,-8.428571428571429,5.571428571428571,27.214285714285715,-4.214285714285714,-16.571428571428573,-1.3571428571428572,21.57119142647008
2020-10-04,-9.5,6.571428571428571,13.571428571428571,-2.857142857142857,-15.214285714285714,-1.2857142857142858,21.64703459789865
2020-10-11,-9.642857142857142,6.214285714285714,18.857142857142858,-2.5714285714285716,-15.142857142857142,-1.1428571428571428,21.678496229327223
2020-10-18,-11.0,4.857142857142857,16.142857142857142,-8.642857142857142,-23.928571428571427,2.0714285714285716,20.906859086470078
2020-10-25,-12.0,6.642857142857143,11.5,-6.571428571428571,-20.357142857142858,1.2142857142857142,21.02020132289865
2020-11-01,-16.142857142857142,1.8571428571428572,-6.785714285714286,-14.285714285714286,-23.714285714285715,3.142857142857143,19.527239028612936
2020-11-08,-17.0,2.7857142857142856,-5.428571428571429,-13.5,-19.428571428571427,2.642857142857143,19.415358190755793
2020-11-15,-25.5,-0.07142857142857142,-9.714285714285714,-18.142857142857142,-23.285714285714285,4.0,18.063153395041507
2020-11-22,-25.785714285714285,-1.2142857142857142,-20.357142857142858,-19.857142857142858,-23.5,5.0,17.766305527898652
2020-11-29,-22.714285714285715,-0.21428571428571427,-14.571428571428571,-18.571428571428573,-22.428571428571427,4.357142857142857,18.20330179147008
2020-12-06,-18.928571428571427,0.35714285714285715,-21.5,-17.5,-18.714285714285715,4.357142857142857,18.56563674432722
2020-12-13,-22.857142857142858,-3.7857142857142856,-26.285714285714285,-20.571428571428573,-19.285714285714285,5.285714285714286,17.742643058612934
