date,retail,grocery,parks,transit,workplaces,residential,contacts
2020-02-16,-4.0,-3.5,-13.5,-3.5,-3.5,1.0,21.57009591647008
2020-02-23,1.0,-0.2857142857142857,10.0,-3.2857142857142856,-4.714285714285714,1.0,22.08864297004151
2020-03-01,5.142857142857143,2.7142857142857144,9.0,-2.142857142857143,-3.5714285714285716,0.8571428571428571,22.593102974327223
2020-03-08,1.0,1.2857142857142858,11.571428571428571,-2.4285714285714284,-1.5714285714285714,0.8571428571428571,22.10740690432722
2020-03-15,-11.0,4.428571428571429,6.285714285714286,-13.714285714285714,-4.428571428571429,3.142857142857143,19.325292094327224
2020-03-22,-23.857142857142858,-3.0,26.857142857142858,-32.42857142857143,-21.285714285714285,8.857142857142858,15.79468673289865
2020-03-29,-22.0,-5.0,34.42857142857143,-35.142857142857146,-24.714285714285715,9.428571428571429,15.645621584327221
2020-04-05,-24.142857142857142,-7.285714285714286,26.857142857142858,-38.142857142857146,-26.0,10.142857142857142,15.017821595755795
2020-04-12,-22.285714285714285,-3.5714285714285716,83.14285714285714,-39.714285714285715,-40.142857142857146,11.0,15.469126558612937
2020-04-19,-22.857142857142858,-7.428571428571429,61.57142857142857,-37.714285714285715,-33.142857142857146,10.857142857142858,15.47587323289865
2020-04-26,-13.285714285714286,-3.0,91.57142857142857,-30.142857142857142,-21.714285714285715,7.571428571428571,17.10799572147008
2020-05-03,-19.285714285714285,-4.285714285714286,47.0,-36.857142857142854,-30.285714285714285,9.571428571428571,15.817560805755795
2020-05-10,-15.0,-2.4285714285714284,76.85714285714286,-31.142857142857142,-19.857142857142858,7.142857142857143,16.723165765755795
2020-05-17,-17.285714285714285,-3.2857142857142856,46.57142857142857,-32.857142857142854,-19.285714285714285,7.571428571428571,16.221326925755793
2020-05-24,-11.571428571428571,0.14285714285714285,121.28571428571429,-31.714285714285715,-31.0,8.0,17.35933015432722
2020-05-31,-1.2857142857142858,5.428571428571429,140.85714285714286,-21.142857142857142,-13.714285714285714,4.285714285714286,19.31802917147008
2020-06-07,-5.0,2.2857142857142856,126.57142857142857,-24.0,-16.571428571428573,4.857142857142857,18.637002997184364
2020-06-14,-0.14285714285714285,4.571428571428571,185.85714285714286,-18.142857142857142,-15.142857142857142,3.142857142857143,19.963275167184364
2020-06-21,-11.285714285714286,3.857142857142857,200.71428571428572,-24.857142857142858,-31.428571428571427,3.7142857142857144,18.521497897184364
2020-06-28,1.2857142857142858,6.142857142857143,264.57142857142856,-17.571428571428573,-25.285714285714285,2.4285714285714284,20.572955510041506
2020-07-05,2.2857142857142856,2.7142857142857144,139.85714285714286,-25.714285714285715,-29.857142857142858,5.714285714285714,19.50595300147008
2020-07-12,2.4285714285714284,3.0,202.0,-24.428571428571427,-37.57142857142857,6.428571428571429,20.026340658612938
2020-07-19,1.8571428571428572,3.0,302.7142857142857,-22.0,-42.714285714285715,5.571428571428571,20.571866237184366
2020-07-26,6.0,4.857142857142857,272.42857142857144,-23.428571428571427,-43.857142857142854,6.285714285714286,20.744306867184363
2020-08-02,5.714285714285714,3.4285714285714284,266.57142857142856,-22.714285714285715,-43.142857142857146,5.714285714285714,20.808519268612937
2020-08-09,0.42857142857142855,2.0,299.57142857142856,-19.571428571428573,-35.42857142857143,3.142857142857143,20.56277115289865
2020-08-16,-2.7142857142857144,0.8571428571428571,277.57142857142856,-18.285714285714285,-27.0,1.8571428571428572,20.173071525755795
2020-08-23,-4.0,-0.2857142857142857,164.28571428571428,-20.285714285714285,-21.428571428571427,2.7142857142857144,19.518859167184367
