date,retail,grocery,parks,transit,workplaces,residential,contacts
2020-02-16,0.0,-1.0,-17.5,-4.0,-2.5,0.5,21.799100231470078
2020-02-23,1.8571428571428572,1.0,15.0,-7.857142857142857,-10.428571428571429,1.2857142857142858,21.636964698612935
2020-03-01,2.857142857142857,1.4285714285714286,29.285714285714285,-2.2857142857142856,-9.571428571428571,1.0,22.601754287184363
2020-03-08,2.4285714285714284,3.5714285714285716,20.714285714285715,-4.285714285714286,-5.285714285714286,0.8571428571428571,22.072027580041507
2020-03-15,-9.571428571428571,3.857142857142857,5.857142857142857,-17.714285714285715,-5.142857142857143,3.0,18.823897025755794
2020-03-22,-35.857142857142854,-8.428571428571429,35.42857142857143,-46.857142857142854,-32.0,11.857142857142858,12.802230677184367
2020-03-29,-45.57142857142857,-16.428571428571427,43.57142857142857,-55.42857142857143,-40.285714285714285,14.142857142857142,10.872880865755793
2020-04-05,-47.42857142857143,-15.428571428571429,28.571428571428573,-57.857142857142854,-42.142857142857146,15.0,10.385480022898651
2020-04-12,-47.142857142857146,-13.428571428571429,64.85714285714286,-59.0,-49.57142857142857,15.142857142857142,10.510409505755794
2020-04-19,-46.57142857142857,-15.857142857142858,47.0,-58.142857142857146,-45.857142857142854,15.142857142857142,10.557018360041507
2020-04-26,-41.0,-12.857142857142858,76.85714285714286,-53.142857142857146,-39.285714285714285,11.714285714285714,11.607061520041508
2020-05-03,-42.57142857142857,-11.571428571428571,81.57142857142857,-54.42857142857143,-44.0,12.142857142857142,11.441682022898652
2020-05-10,-32.42857142857143,-3.4285714285714284,98.42857142857143,-47.285714285714285,-34.714285714285715,9.285714285714286,13.136383875755794
2020-05-17,-36.714285714285715,-8.428571428571429,60.714285714285715,-49.285714285714285,-31.428571428571427,9.857142857142858,12.30841293004151
2020-05-24,-32.714285714285715,-2.0,106.57142857142857,-41.285714285714285,-32.57142857142857,7.285714285714286,14.00930250147008
2020-05-31,-25.428571428571427,4.857142857142857,96.14285714285714,-31.857142857142858,-15.857142857142858,4.285714285714286,15.541289560041507
2020-06-07,-15.0,2.857142857142857,107.14285714285714,-30.0,-29.0,4.142857142857143,17.262875811470078
