date,retail,grocery,parks,transit,workplaces,residential,contacts
2020-02-16,11.0,5.5,42.5,17.5,4.5,-3.0,26.003297696470078
2020-02-23,4.571428571428571,1.8571428571428572,20.714285714285715,6.0,-6.714285714285714,-0.7142857142857143,23.99531860432722
2020-03-01,-3.7142857142857144,1.8571428571428572,-6.0,-2.2857142857142856,-5.142857142857143,1.5714285714285714,21.856917247184366
2020-03-08,1.7142857142857142,3.2857142857142856,1.2857142857142858,6.285714285714286,3.0,-0.14285714285714285,23.417508167184366
2020-03-15,-22.714285714285715,-0.14285714285714285,-3.142857142857143,-12.571428571428571,-7.142857142857143,5.0,18.59383324861294
2020-03-22,-76.28571428571429,-48.0,-19.285714285714285,-56.42857142857143,-50.285714285714285,20.714285714285715,8.413175048612937
2020-03-29,-79.14285714285714,-51.57142857142857,-48.285714285714285,-62.857142857142854,-53.857142857142854,24.0,7.2508927128986524
2020-04-05,-78.0,-53.42857142857143,-40.714285714285715,-60.42857142857143,-53.285714285714285,23.285714285714285,7.72554561147008
2020-04-12,-73.14285714285714,-44.42857142857143,-19.428571428571427,-54.57142857142857,-52.42857142857143,20.428571428571427,9.073875987184365
2020-04-19,-74.42857142857143,-50.142857142857146,-16.428571428571427,-54.42857142857143,-51.42857142857143,20.714285714285715,8.946339438612938
2020-04-26,-61.285714285714285,-37.857142857142854,-10.142857142857142,-47.857142857142854,-42.285714285714285,16.428571428571427,10.815157875755794
2020-05-03,-63.42857142857143,-43.57142857142857,6.714285714285714,-47.714285714285715,-54.714285714285715,17.714285714285715,11.131134472898651
2020-05-10,-30.857142857142858,-25.571428571428573,29.428571428571427,-35.142857142857146,-29.714285714285715,9.857142857142858,15.065132435755793
2020-05-17,-30.571428571428573,-23.428571428571427,1.2857142857142858,-34.42857142857143,-26.142857142857142,10.428571428571429,15.068956934327222
2020-05-24,-14.714285714285714,-17.714285714285715,35.42857142857143,-21.714285714285715,-19.714285714285715,5.714285714285714,18.283527500041508
2020-05-31,-13.714285714285714,-17.571428571428573,34.0,-21.142857142857142,-16.714285714285715,4.714285714285714,18.348441767184365
2020-06-07,-8.428571428571429,-16.142857142857142,31.0,-15.857142857142858,-11.142857142857142,2.4285714285714284,19.45882991289865
2020-06-14,-4.714285714285714,-14.714285714285714,43.714285714285715,-13.142857142857142,-11.142857142857142,0.8571428571428571,20.22679977147008
2020-06-21,0.2857142857142857,-10.571428571428571,39.0,-10.571428571428571,-11.142857142857142,0.42857142857142855,21.083704318612938
2020-06-28,-6.714285714285714,-21.714285714285715,105.71428571428571,-10.857142857142858,-28.571428571428573,0.5714285714285714,21.098471614327224
2020-07-05,-3.142857142857143,-15.0,85.71428571428571,-9.857142857142858,-16.142857142857142,-0.5714285714285714,21.094031585755793
2020-07-12,-5.428571428571429,-16.714285714285715,104.57142857142857,-12.0,-19.0,-0.2857142857142857,20.654499947184366
2020-07-19,-2.857142857142857,-15.857142857142858,111.71428571428571,-9.571428571428571,-21.0,-0.14285714285714285,21.353172585755793
2020-07-26,-4.428571428571429,-14.857142857142858,122.57142857142857,-11.285714285714286,-24.857142857142858,0.2857142857142857,21.084663747184365
2020-08-02,-6.714285714285714,-14.428571428571429,151.28571428571428,-10.428571428571429,-30.428571428571427,0.0,21.240202815755794
2020-08-09,-5.285714285714286,-14.0,130.14285714285714,-8.714285714285714,-32.0,1.0,21.705788827184364
2020-08-16,-5.0,-17.285714285714285,149.85714285714286,-6.0,-32.42857142857143,0.42857142857142855,22.190883585755795
2020-08-23,2.4285714285714284,-8.142857142857142,143.5,-2.7142857142857144,-23.857142857142858,-0.2857142857142857,23.04574005289865
2020-08-30,3.0,-9.142857142857142,59.5,-2.2857142857142856,-20.142857142857142,0.42857142857142855,23.02230687432722
2020-09-06,3.857142857142857,-7.714285714285714,88.33333333333333,7.285714285714286,-16.428571428571427,-0.7142857142857143,24.51805529289865
2020-09-13,0.8571428571428571,-9.857142857142858,118.5,8.428571428571429,-15.285714285714286,-3.2857142857142856,24.398726225755794
2020-09-20,-0.14285714285714285,-9.428571428571429,99.0,5.714285714285714,-13.0,-3.142857142857143,23.779563391470077
2020-09-27,-7.285714285714286,-8.714285714285714,38.42857142857143,-2.2857142857142856,-12.428571428571429,1.1428571428571428,21.826264834327223
2020-10-04,-8.571428571428571,-9.428571428571429,22.857142857142858,0.2857142857142857,-10.714285714285714,1.1428571428571428,22.06806038147008
2020-10-11,-13.571428571428571,-10.571428571428571,19.142857142857142,-2.142857142857143,-11.0,1.4285714285714286,21.24553228147008
2020-10-18,-21.714285714285715,-11.285714285714286,2.857142857142857,-8.857142857142858,-13.571428571428571,4.857142857142857,19.53634948432722
2020-10-25,-47.285714285714285,-22.714285714285715,2.857142857142857,-29.714285714285715,-25.714285714285715,10.285714285714286,14.363209214327222
2020-11-01,-61.57142857142857,-37.0,1.7142857142857142,-38.714285714285715,-40.857142857142854,15.0,12.229290832898652
2020-11-08,-58.857142857142854,-30.571428571428573,-4.142857142857143,-39.42857142857143,-34.0,14.428571428571429,12.084895490041507
2020-11-15,-56.57142857142857,-28.857142857142858,-19.857142857142858,-43.142857142857146,-33.714285714285715,15.428571428571429,11.666447938612936
2020-11-22,-65.14285714285714,-34.285714285714285,-22.0,-52.285714285714285,-35.142857142857146,16.857142857142858,9.478816532898652
2020-11-29,-64.14285714285714,-33.57142857142857,-24.285714285714285,-53.142857142857146,-34.285714285714285,16.714285714285715,9.392975628612936
2020-12-06,-63.714285714285715,-30.714285714285715,-33.142857142857146,-56.0,-34.57142857142857,17.142857142857142,8.97448519004151
